Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
14,"Cameron, Darcy",28y 254d,76 (42-1-33 55.92%),55 (0.72),75 (42-1-32 56.67%),55 (0.73)
46,"Cox, Mason",33y 14d,117 (70-0-47 59.83%),117 (1.00),←,
25,"Crisp, Jack",30y 178d,230 (123-2-105 53.91%),74 (0.32),212 (116-2-94 55.19%),64 (0.30)
7,"Daicos, Josh",25y 123d,107 (62-1-44 58.41%),58 (0.54),←,
35,"Daicos, Nick",21y 85d,51 (36-0-15 70.59%),28 (0.55),←,
2,"de Goey, Jordan",28y 13d,162 (90-2-70 56.17%),192 (1.19),←,
5,"Elliott, Jamie",31y 220d,183 (111-2-70 61.20%),275 (1.50),←,
17,"Frampton, Billy",27y 129d,42 (24-0-18 57.14%),19 (0.45),18 (14-0-4 77.78%),7 (0.39)
23,"Hill, Bobby",24y 48d,69 (39-1-29 57.25%),75 (1.09),28 (22-0-6 78.57%),41 (1.46)
32,"Hoskin-Elliott, Will",30y 208d,207 (102-2-103 49.76%),169 (0.82),155 (90-2-63 58.71%),127 (0.82)
38,"Howe, Jeremy",33y 273d,236 (99-2-135 42.37%),98 (0.42),136 (77-2-57 57.35%),18 (0.13)
1,"Lipinski, Patrick",25y 255d,99 (59-0-40 59.60%),46 (0.46),43 (28-0-15 65.12%),16 (0.37)
18,"Macrae, Finlay",22y 15d,15 (4-0-11 26.67%),1 (0.07),←,
4,"Maynard, Brayden",27y 190d,190 (101-2-87 53.68%),18 (0.09),←,
31,"McCreery, Beau",22y 344d,64 (40-0-24 62.50%),46 (0.72),←,
26,"McInnes, Reef",21y 107d,13 (7-0-6 53.85%),10 (0.77),←,
41,"Mihocek, Brody",31y 53d,130 (78-1-51 60.38%),218 (1.68),←,
6,"Mitchell, Tom",30y 302d,200 (109-3-88 55.25%),84 (0.42),29 (22-0-7 75.86%),8 (0.28)
30,"Moore, Darcy",28y 63d,154 (81-2-71 53.25%),67 (0.44),←,
9,"Noble, John",27y 3d,94 (55-1-38 59.04%),7 (0.07),←,
10,"Pendlebury, Scott",36y 81d,387 (234-3-150 60.85%),194 (0.50),←,
3,"Quaynor, Isaac",24y 73d,89 (51-0-38 57.30%),3 (0.03),←,
8,"Schultz, Lachie",26y 119d,94 (44-1-49 47.34%),104 (1.11),4 (1-0-3 25.00%),3 (0.75)
Totals,Totals,27y 264d,3009 (1661-26-1322 55.20%),1958 (0.65),,
C,"McRae, Craig",50y 188d,55 (39-0-16 70.91%),,←,
