North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",29y 110d,198 (108-1-89 54.80%),252 (1.27),←,
5,"Anderson, Stuart",23y 78d,60 (42-0-18 70.00%),20 (0.33),←,
26,"Bell, Peter",21y 196d,49 (31-0-18 63.27%),49 (1.00),47 (31-0-16 65.96%),47 (1.00)
12,"Blakey, John",31y 51d,248 (123-0-125 49.60%),75 (0.30),113 (71-0-42 62.83%),37 (0.33)
18,"Carey, Wayne",26y 109d,161 (96-0-65 59.63%),409 (2.54),←,
9,"Chandler, Brett",22y 64d,51 (15-0-36 29.41%),6 (0.12),23 (14-0-9 60.87%),4 (0.17)
27,"Crocker, Darren",30y 171d,157 (81-1-75 51.91%),112 (0.71),←,
17,"Freeborn, Glenn",24y 219d,45 (30-0-15 66.67%),21 (0.47),←,
29,"Harvey, Brent",19y 122d,17 (11-0-6 64.71%),10 (0.59),←,
34,"King, David",25y 190d,88 (56-0-32 63.64%),25 (0.28),←,
35,"Longmire, John",26y 256d,179 (92-1-86 51.68%),504 (2.82),←,
4,"Martyn, Mick",29y 13d,200 (112-1-87 56.25%),14 (0.07),←,
31,"McKernan, Corey",23y 268d,92 (62-0-30 67.39%),96 (1.04),←,
13,"Pike, Martin",24y 303d,83 (26-0-57 31.33%),46 (0.55),23 (14-0-9 60.87%),6 (0.26)
22,"Roberts, Mark",32y 77d,185 (93-0-92 50.27%),155 (0.84),108 (67-0-41 62.04%),136 (1.26)
3,"Rock, Anthony",26y 349d,158 (95-0-63 60.13%),130 (0.82),←,
8,"Scott, Robert",28y 196d,205 (123-1-81 60.24%),208 (1.01),73 (48-0-25 65.75%),44 (0.60)
24,"Sholl, Craig",29y 257d,175 (101-0-74 57.71%),95 (0.54),←,
37,"Simpson, Adam",21y 209d,45 (33-0-12 73.33%),21 (0.47),←,
10,"Stevens, Anthony",26y 73d,155 (92-0-63 59.35%),77 (0.50),←,
38,"Stevens, Danny",20y 307d,9 (6-0-3 66.67%),5 (0.56),←,
Totals,Totals,25y 329d,2560 (1428-5-1127 55.78%),2330 (0.91),,
C,"Pagan, Denis",49y 354d,119 (76-0-43 63.87%),,←,
