Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44 ↓,"Bellchambers, Tom",3,3,3,6,,,11.0,,,1.0,1.0,3.0,1.0,3.0,,5.0,2.0,2.0,,1.0,,,53.0
24 ↑,"Browne, Alex",2,,1,3,,,,1.0,,1.0,2.0,,,,,3.0,,,,,,,29.0
32,"Colyer, Travis",9,3,4,13,,,,1.0,2.0,3.0,2.0,1.0,,,,6.0,7.0,,,2.0,,1.0,81.0
45,"Crameri, Stewart",9,7,8,17,1,3.0,,3.0,,1.0,,1.0,,1.0,,9.0,9.0,3.0,4.0,2.0,,,91.0
31,"Fletcher, Dustin",12,3,3,15,,,,2.0,5.0,1.0,,,1.0,,,6.0,7.0,,,4.0,,,97.0
34,"Hardingham, Kyle",7,3,2,9,1,,,2.0,1.0,1.0,,,,,,3.0,5.0,,,9.0,,,97.0
21,"Heppell, Dyson",13,7,8,21,,,,1.0,3.0,4.0,1.0,2.0,1.0,,,7.0,16.0,,,2.0,2.0,2.0,75.0
43,"Hibberd, Michael",14,6,9,23,,,,1.0,6.0,1.0,1.0,1.0,1.0,,,6.0,16.0,,,7.0,,,83.0
19,"Hille, David",6,3,7,13,1,,20.0,1.0,,1.0,5.0,4.0,2.0,3.0,,9.0,6.0,,,4.0,,,88.0
26,"Hooker, Cale",9,7,5,14,,,,2.0,2.0,,,2.0,,1.0,,4.0,8.0,2.0,,5.0,1.0,,95.0
40,"Howlett, Ben",14,3,8,22,1,,,5.0,1.0,8.0,6.0,3.0,1.0,1.0,,9.0,12.0,,,2.0,,,78.0
7,"Jetta, Leroy",10,4,3,13,,,,,,4.0,,3.0,1.0,1.0,,5.0,9.0,,,2.0,,1.0,82.0
14,"Lonergan, Sam",15,5,14,29,,,,2.0,1.0,5.0,5.0,3.0,,2.0,,13.0,17.0,,,,,2.0,83.0
42,"Lovett-Murray, Nathan",8,,8,16,,,,4.0,1.0,3.0,3.0,3.0,,1.0,,5.0,11.0,,,2.0,,,77.0
10,"McVeigh, Mark",9,4,6,15,,,,3.0,,2.0,,5.0,,2.0,,3.0,13.0,,,2.0,,,96.0
17,"Melksham, Jake",20,8,5,25,1,1.0,,4.0,1.0,7.0,1.0,1.0,,,,3.0,19.0,,,1.0,1.0,,75.0
6,"Monfries, Angus",9,5,9,18,1,2.0,,5.0,,4.0,,1.0,1.0,,,5.0,12.0,,2.0,,1.0,1.0,83.0
23,"Myers, David",14,6,8,22,,,,3.0,2.0,1.0,4.0,2.0,,1.0,,8.0,13.0,,,4.0,,,91.0
30,"Ryder, Paddy",6,2,2,8,2,,8.0,3.0,,3.0,,2.0,1.0,1.0,,6.0,2.0,1.0,2.0,2.0,,1.0,93.0
20,"Slattery, Henry",5,4,9,14,,,,4.0,2.0,1.0,2.0,2.0,,2.0,,4.0,10.0,,,,,,84.0
5,"Stanton, Brent",11,5,10,21,1,1.0,,3.0,,3.0,2.0,1.0,,,,7.0,13.0,1.0,1.0,,,1.0,84.0
11,"Zaharakis, David",10,5,5,15,1,,,1.0,,5.0,2.0,1.0,,,,7.0,9.0,1.0,,3.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,93,137,352,10,8.0,39.0,51.0,27.0,60.0,37.0,41.0,10.0,19.0,,133.0,216.0,10.0,9.0,54.0,5.0,9.0,
Opposition,Opposition,236,119,198,434,15,11.0,34.0,78.0,49.0,45.0,37.0,31.0,19.0,10.0,6.0,148.0,282.0,19.0,17.0,65.0,19.0,11.0,
