North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
5,"Anderson, Stuart",21y 320d,25 (17-0-8 68.00%),3 (0.12),←,
11,"Archer, Glenn",23y 49d,79 (46-0-33 58.23%),47 (0.59),←,
14,"Armstrong, Matt",29y 72d,164 (73-0-91 44.51%),87 (0.53),32 (21-0-11 65.63%),16 (0.50)
26,"Bell, Peter",20y 72d,9 (5-0-4 55.56%),9 (1.00),7 (5-0-2 71.43%),7 (1.00)
12,"Blakey, John",29y 293d,207 (96-0-111 46.38%),66 (0.32),72 (44-0-28 61.11%),28 (0.39)
16,"Capuano, Mathew",20y 253d,23 (14-0-9 60.87%),8 (0.35),←,
18,"Carey, Wayne",24y 351d,130 (75-0-55 57.69%),328 (2.52),←,
6,"Fairley, Ian",31y 237d,200 (103-2-95 52.00%),148 (0.74),←,
17,"Freeborn, Glenn",23y 96d,15 (10-0-5 66.67%),8 (0.53),←,
34,"King, David",24y 66d,48 (30-0-18 62.50%),13 (0.27),←,
7,"Laidley, Dani",29y 46d,122 (72-1-49 59.43%),12 (0.10),70 (43-0-27 61.43%),1 (0.01)
4,"Martyn, Mick",27y 255d,158 (84-1-73 53.48%),14 (0.09),←,
19,"McFarlane, Sam",20y 159d,2 (1-0-1 50.00%),,←,
13,"Nichols, Trent",27y 35d,93 (36-1-56 39.25%),88 (0.95),33 (19-0-14 57.58%),39 (1.18)
20,"Reynolds, Keenan",27y 126d,86 (45-0-41 52.33%),37 (0.43),12 (4-0-8 33.33%),2 (0.17)
22,"Roberts, Mark",30y 319d,148 (70-0-78 47.30%),122 (0.82),71 (44-0-27 61.97%),103 (1.45)
3,"Rock, Anthony",25y 226d,119 (69-0-50 57.98%),98 (0.82),←,
8,"Scott, Robert",27y 72d,163 (95-1-67 58.59%),185 (1.13),31 (20-0-11 64.52%),21 (0.68)
24,"Sholl, Craig",28y 134d,135 (75-0-60 55.56%),32 (0.24),←,
37,"Simpson, Adam",20y 86d,9 (7-0-2 77.78%),7 (0.78),←,
10,"Stevens, Anthony",24y 315d,114 (64-0-50 56.14%),54 (0.47),←,
Totals,Totals,25y 223d,2049 (1087-6-956 53.05%),1366 (0.67),,
C,"Pagan, Denis",48y 231d,77 (48-0-29 62.34%),,←,
