Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
16,"Bolton, David",29y 290d,100 (52-0-48 52.00%),52 (0.52),72 (38-0-34 52.78%),41 (0.57)
7,"Carroll, Dennis",29y 173d,170 (84-0-86 49.41%),79 (0.46),←,
29,"Cordy, Neil",31y 21d,194 (78-0-116 40.21%),32 (0.16),55 (27-0-28 49.09%),4 (0.07)
6,"Eustice, Mark",27y 74d,119 (55-0-64 46.22%),53 (0.45),28 (14-0-14 50.00%),8 (0.29)
3,"Healy, Gerard",29y 59d,205 (84-0-121 40.98%),272 (1.33),75 (43-0-32 57.33%),83 (1.11)
9,"Henwood, Wayne",27y 196d,55 (28-0-27 50.91%),24 (0.44),←,
47,"Higgins, Leon",21y 306d,39 (18-0-21 46.15%),32 (0.82),←,
45,"Kelly, Paul",20y 275d,3 (1-0-2 33.33%),,←,
10,"Mitchell, Barry",24y 143d,115 (57-0-58 49.57%),156 (1.36),←,
35,"Murphy, David",27y 249d,103 (50-0-53 48.54%),66 (0.64),←,
19,"Parsons, Michael",29y 208d,25 (16-0-9 64.00%),14 (0.56),←,
31,"Phyland, Michael",24y 212d,21 (8-0-13 38.10%),6 (0.29),←,
17,"Potter, Craig",24y 100d,35 (20-0-15 57.14%),16 (0.46),←,
5,"Roberts, Ian",33y 26d,144 (64-0-80 44.44%),30 (0.21),←,
8,"Ryan, Matthew",22y 331d,48 (19-1-28 40.63%),50 (1.04),3 (0-0-3 0.00%),6 (2.00)
12,"Thripp, Terry",26y 180d,53 (25-0-28 47.17%),35 (0.66),←,
15,"Toohey, Bernard",27y 70d,185 (99-0-86 53.51%),86 (0.46),91 (52-0-39 57.14%),51 (0.56)
48,"Tunbridge, Brad",26y 93d,5 (1-0-4 20.00%),2 (0.40),←,
20,"West, Jim",24y 17d,5 (1-0-4 20.00%),8 (1.60),←,
26,"Wright, Stephen",29y 54d,203 (96-0-107 47.29%),217 (1.07),←,
Totals,Totals,26y 300d,1827 (856-1-970 46.85%),1230 (0.67),,
C,"Kinnear, Col",42y 201d,27 (12-0-15 44.44%),,←,
