Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",29y 183d,192 (77-2-113 40.63%),46 (0.24),←,
4,"Aish, James",19y 190d,25 (8-0-17 32.00%),7 (0.28),←,
31,"Andrews, Harris",18y 157d,5 (2-0-3 40.00%),3 (0.60),←,
9,"Beams, Dayne",25y 94d,117 (78-2-37 67.52%),122 (1.04),7 (2-0-5 28.57%),4 (0.57)
3,"Christensen, Allen",23y 363d,72 (51-0-21 70.83%),64 (0.89),7 (2-0-5 28.57%),8 (1.14)
42,"Clarke, Justin",21y 180d,43 (16-0-27 37.21%),1 (0.02),←,
26,"Cutler, Tom",20y 86d,11 (3-0-8 27.27%),2 (0.18),←,
27,"Gardiner, Darcy",19y 237d,22 (8-0-14 36.36%),2 (0.09),←,
41,"Golby, Mitch",23y 226d,55 (21-0-34 38.18%),6 (0.11),←,
6,"Green, Josh",22y 266d,61 (26-0-35 42.62%),84 (1.38),←,
35,"Lester, Ryan",22y 264d,56 (23-0-33 41.07%),14 (0.25),←,
23,"Leuenberger, Matthew",26y 344d,98 (35-1-62 36.22%),23 (0.23),←,
12,"Martin, Stefan",28y 181d,81 (22-1-58 27.78%),30 (0.37),24 (8-0-16 33.33%),7 (0.29)
25,"McStay, Daniel",19y 327d,16 (6-0-10 37.50%),17 (1.06),←,
22,"Paparone, Marco",20y 256d,30 (9-0-21 30.00%),13 (0.43),←,
30,"Redden, Jack",24y 159d,119 (43-1-75 36.55%),50 (0.42),←,
10,"Rich, Daniel",24y 344d,108 (42-1-65 39.35%),73 (0.68),←,
18,"Robertson, Nick",19y 348d,12 (3-0-9 25.00%),,←,
5,"Robinson, Mitch",25y 344d,107 (53-1-53 50.00%),61 (0.57),7 (2-0-5 28.57%),3 (0.43)
38,"Rockliff, Tom",25y 84d,106 (37-0-69 34.91%),52 (0.49),←,
28,"Taylor, Lewis",20y 89d,29 (9-0-20 31.03%),16 (0.55),←,
15,"Zorko, Dayne",26y 97d,66 (27-0-39 40.91%),65 (0.98),←,
Totals,Totals,23y 70d,1431 (599-9-823 41.86%),751 (0.52),,
C,"Leppitsch, Justin",39y 228d,29 (9-0-20 31.03%),,←,
