North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",29y 89d,195 (106-1-88 54.62%),245 (1.26),←,
5,"Anderson, Stuart",23y 57d,59 (41-0-18 69.49%),19 (0.32),←,
11,"Archer, Glenn",24y 152d,115 (72-0-43 62.61%),79 (0.69),←,
26,"Bell, Peter",21y 175d,46 (29-0-17 63.04%),48 (1.04),44 (29-0-15 65.91%),46 (1.05)
12,"Blakey, John",31y 30d,245 (121-0-124 49.39%),73 (0.30),110 (69-0-41 62.73%),35 (0.32)
18,"Carey, Wayne",26y 88d,158 (94-0-64 59.49%),399 (2.53),←,
9,"Chandler, Brett",22y 43d,48 (13-0-35 27.08%),4 (0.08),20 (12-0-8 60.00%),2 (0.10)
23,"Groom, Chris",23y 360d,21 (11-0-10 52.38%),26 (1.24),2 (1-0-1 50.00%),
29,"Harvey, Brent",19y 101d,15 (10-0-5 66.67%),10 (0.67),←,
34,"King, David",25y 169d,85 (54-0-31 63.53%),25 (0.29),←,
7,"Laidley, Dani",30y 149d,150 (92-1-57 61.67%),15 (0.10),98 (63-0-35 64.29%),4 (0.04)
35,"Longmire, John",26y 235d,176 (90-1-85 51.42%),504 (2.86),←,
4,"Martyn, Mick",28y 357d,197 (110-1-86 56.09%),14 (0.07),←,
20,"Mellington, Anthony",23y 27d,37 (7-0-30 18.92%),41 (1.11),13 (6-0-7 46.15%),17 (1.31)
13,"Pike, Martin",24y 282d,80 (24-0-56 30.00%),46 (0.57),20 (12-0-8 60.00%),6 (0.30)
2,"Schwass, Wayne",28y 269d,182 (100-0-82 54.95%),97 (0.53),←,
8,"Scott, Robert",28y 175d,202 (121-1-80 60.15%),206 (1.02),70 (46-0-24 65.71%),42 (0.60)
24,"Sholl, Craig",29y 236d,172 (99-0-73 57.56%),92 (0.53),←,
37,"Simpson, Adam",21y 188d,42 (31-0-11 73.81%),21 (0.50),←,
10,"Stevens, Anthony",26y 52d,152 (90-0-62 59.21%),77 (0.51),←,
38,"Stevens, Danny",20y 286d,6 (4-0-2 66.67%),4 (0.67),←,
Totals,Totals,25y 185d,2383 (1319-5-1059 55.35%),2045 (0.86),,
C,"Pagan, Denis",49y 333d,116 (74-0-42 63.79%),,←,
