Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",20y 72d,47 (21-1-25 45.74%),59 (1.26),←,
3,"Bartel, Jimmy",20y 234d,34 (15-1-18 45.59%),11 (0.32),←,
46,"Byrnes, Shannon",20y 109d,2 (2-0-0 100.00%),1 (0.50),←,
17,"Callan, Tim",20y 201d,4 (4-0-0 100.00%),2 (0.50),←,
31,"Chambers, Paul",22y 32d,24 (11-0-13 45.83%),3 (0.13),←,
35,"Chapman, Paul",22y 263d,68 (32-1-35 47.79%),71 (1.04),←,
11,"Corey, Joel",22y 159d,75 (34-1-40 46.00%),24 (0.32),←,
16,"Gardiner, Charlie",21y 146d,24 (15-0-9 62.50%),12 (0.50),←,
7,"Graham, Ben",30y 266d,211 (116-2-93 55.45%),133 (0.63),←,
2,"Harley, Tom",26y 7d,108 (55-2-51 51.85%),7 (0.06),107 (54-2-51 51.40%),6 (0.06)
41,"Hunt, Josh",22y 133d,31 (18-0-13 58.06%),3 (0.10),←,
28,"Johnson, David",22y 271d,22 (9-0-13 40.91%),4 (0.18),←,
20,"Johnson, Steve",21y 21d,32 (13-1-18 42.19%),44 (1.38),←,
1,"King, Steven",25y 246d,145 (70-1-74 48.62%),68 (0.47),←,
18,"Kingsley, Kent",25y 303d,82 (44-0-38 53.66%),161 (1.96),70 (33-0-37 47.14%),151 (2.16)
36,"Koulouriotis, Paul",22y 155d,4 (3-0-1 75.00%),,1 (1-0-0 100.00%),
45,"Ling, Cameron",23y 149d,82 (40-2-40 50.00%),37 (0.45),←,
39,"Milburn, Darren",27y 101d,135 (64-0-71 47.41%),51 (0.38),←,
21,"Mooney, Cameron",24y 303d,77 (41-1-35 53.90%),59 (0.77),66 (31-1-34 47.73%),57 (0.86)
27,"Sanderson, Brenton",30y 149d,194 (96-3-95 50.26%),32 (0.16),184 (94-3-87 51.90%),27 (0.15)
30,"Scarlett, Matthew",25y 50d,108 (54-1-53 50.46%),9 (0.08),←,
40,"Wojcinski, David",23y 311d,70 (35-1-34 50.71%),20 (0.29),←,
Totals,Totals,23y 267d,1579 (792-18-769 50.16%),811 (0.51),,
C,"Thompson, Mark",40y 249d,106 (50-2-54 48.11%),,←,
