Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
21,"Bell, Daniel",22y 120d,44 (20-1-23 46.59%),1 (0.02),←,
43,"Bode, Jace",19y 331d,1 (1-0-0 100.00%),,←,
25,"Brown, Nathan",30y 362d,143 (65-0-78 45.45%),35 (0.24),←,
41,"Carroll, Nathan",26y 295d,59 (22-1-36 38.14%),1 (0.02),←,
36,"Davey, Aaron",24y 62d,81 (42-1-38 52.47%),119 (1.47),←,
14,"Dunn, Lynden",20y 89d,20 (10-0-10 50.00%),21 (1.05),←,
35,"Ferguson, Ryan",25y 316d,44 (17-0-27 38.64%),4 (0.09),←,
8,"Frawley, James",18y 325d,9 (4-0-5 44.44%),,←,
18,"Green, Brad",26y 151d,163 (80-1-82 49.39%),205 (1.26),←,
4,"Holland, Ben",30y 93d,188 (96-1-91 51.33%),175 (0.93),63 (34-1-28 54.76%),51 (0.81)
40,"Jamar, Mark",24y 2d,49 (22-1-26 45.92%),17 (0.35),←,
16,"Johnstone, Travis",27y 25d,157 (77-1-79 49.36%),110 (0.70),←,
2,"Jones, Nathan",19y 203d,26 (7-1-18 28.85%),11 (0.42),←,
23,"McDonald, James",30y 310d,196 (91-1-104 46.68%),48 (0.24),←,
22,"Moloney, Brent",23y 195d,61 (28-1-32 46.72%),14 (0.23),38 (16-0-22 42.11%),8 (0.21)
9,"Neitz, David",32y 201d,299 (140-0-159 46.82%),623 (2.08),←,
29,"Newton, Michael",20y 106d,7 (2-0-5 28.57%),10 (1.43),←,
33,"Pickett, Byron",30y,201 (129-1-71 64.43%),173 (0.86),26 (14-1-11 55.77%),12 (0.46)
24,"Robertson, Russell",28y 260d,202 (100-1-101 49.75%),370 (1.83),←,
12,"Sylvia, Colin",21y 276d,50 (23-1-26 47.00%),30 (0.60),←,
31,"Wheatley, Paul",26y 121d,112 (57-0-55 50.89%),31 (0.28),←,
34,"White, Jeff",30y 173d,250 (119-1-130 47.80%),105 (0.42),218 (106-1-111 48.85%),87 (0.40)
Totals,Totals,25y 183d,2362 (1152-14-1196 48.77%),2103 (0.89),,
C,"Riley, Mark",43y 305d,6 (2-0-4 33.33%),,←,
