North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",24y 340d,99 (47-1-51 47.98%),98 (0.99),←,
11,"Archer, Glenn",20y 38d,14 (7-0-7 50.00%),4 (0.29),←,
12,"Blakey, John",26y 281d,141 (57-0-84 40.43%),40 (0.28),6 (5-0-1 83.33%),2 (0.33)
18,"Carey, Wayne",21y 339d,66 (33-0-33 50.00%),135 (2.05),←,
23,"Clarkson, Alastair",25y 4d,63 (25-2-36 41.27%),54 (0.86),←,
6,"Fairley, Ian",28y 225d,147 (71-2-74 48.98%),143 (0.97),←,
29,"German, Peter",28y 88d,164 (79-3-82 49.09%),193 (1.18),←,
26,"Ishchenko, Alex",29y 11d,94 (37-0-57 39.36%),33 (0.35),22 (11-0-11 50.00%),8 (0.36)
7,"Laidley, Dani",26y 35d,58 (34-1-23 59.48%),11 (0.19),6 (5-0-1 83.33%),
35,"Longmire, John",22y 121d,96 (44-1-51 46.35%),312 (3.25),←,
4,"Martyn, Mick",24y 243d,100 (47-1-52 47.50%),10 (0.10),←,
41,"McAdam, Adrian",22y 50d,2 (2-0-0 100.00%),17 (8.50),←,
8,"Pyman, Robert",21y 207d,4 (4-0-0 100.00%),4 (1.00),←,
22,"Roberts, Mark",27y 307d,96 (38-0-58 39.58%),41 (0.43),19 (12-0-7 63.16%),22 (1.16)
3,"Rock, Anthony",22y 214d,53 (27-0-26 50.94%),56 (1.06),←,
1,"Romero, Jose",21y 273d,64 (32-0-32 50.00%),81 (1.27),←,
2,"Schwass, Wayne",24y 155d,85 (39-0-46 45.88%),42 (0.49),←,
24,"Sholl, Craig",25y 122d,70 (36-0-34 51.43%),13 (0.19),←,
15,"Smith, Ross",28y 87d,157 (73-2-82 47.13%),33 (0.21),←,
10,"Stevens, Anthony",21y 303d,48 (24-0-24 50.00%),20 (0.42),←,
Totals,Totals,24y 245d,1621 (756-13-852 46.64%),1340 (0.83),,
C,"Pagan, Denis",45y 219d,6 (5-0-1 83.33%),,←,
