Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
9,"Angwin, Ryan",20y 223d,13 (7-0-6 53.85%),1 (0.08),←,
7,"Ash, Lachie",22y 32d,74 (34-1-39 46.62%),5 (0.07),←,
14,"Bedford, Toby",23y 57d,30 (20-0-10 66.67%),16 (0.53),12 (8-0-4 66.67%),7 (0.58)
32,"Briggs, Kieren",23y 290d,18 (11-0-7 61.11%),7 (0.39),←,
46,"Brown, Callum",22y 342d,21 (10-0-11 47.62%),16 (0.76),←,
44,"Buckley, Jack",25y 218d,35 (17-1-17 50.00%),,←,
5,"Cadman, Aaron",19y 142d,11 (6-0-5 54.55%),6 (0.55),←,
17,"Callaghan, Finn",20y 88d,22 (10-0-12 45.45%),4 (0.18),←,
3,"Coniglio, Stephen",29y 220d,195 (88-1-106 45.38%),110 (0.56),←,
13,"Cumming, Isaac",24y 346d,67 (30-1-36 45.52%),3 (0.04),←,
16,"Daniels, Brent",24y 136d,75 (40-0-35 53.33%),41 (0.55),←,
34,"Fahey, Josh",19y 254d,5 (4-0-1 80.00%),2 (0.40),←,
4,"Greene, Toby",29y 301d,207 (96-2-109 46.86%),309 (1.49),←,
19,"Haynes, Nick",31y 66d,198 (93-4-101 47.98%),12 (0.06),←,
27,"Himmelberg, Harry",27y 76d,144 (77-2-65 54.17%),160 (1.11),←,
39,"Idun, Connor",22y 359d,60 (28-1-31 47.50%),,←,
22,"Kelly, Josh",28y 161d,190 (99-3-88 52.89%),119 (0.63),←,
38,"Lloyd, Daniel",31y 155d,93 (47-4-42 52.69%),70 (0.75),←,
36,"Perryman, Harry",24y 216d,100 (50-1-49 50.50%),25 (0.25),←,
26,"Riccardi, Jake",23y 258d,42 (19-0-23 45.24%),44 (1.05),←,
15,"Taylor, Sam",24y 79d,86 (46-0-40 53.49%),1 (0.01),←,
8,"Ward, Callan",33y 104d,287 (127-4-156 44.95%),142 (0.49),227 (95-4-128 42.73%),109 (0.48)
6,"Whitfield, Lachie",29y 5d,201 (97-4-100 49.25%),71 (0.35),←,
Totals,Totals,25y 116d,2174 (1056-29-1089 48.57%),1164 (0.54),,
C,"Kingsley, Adam",47y 337d,18 (10-0-8 55.56%),,←,
