St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
27,"Blake, Jason",29y 172d,184 (105-3-76 57.88%),33 (0.18),←,
26,"Dal Santo, Nick",26y 193d,190 (115-3-72 61.32%),103 (0.54),←,
6,"Dawson, Zac",24y 193d,54 (34-1-19 63.89%),3 (0.06),40 (30-1-9 76.25%),3 (0.08)
24,"Dempster, Sean",26y 226d,93 (59-1-33 63.98%),15 (0.16),39 (24-1-14 62.82%),7 (0.18)
40,"Eddy, Robert",22y 239d,30 (25-0-5 83.33%),10 (0.33),←,
25,"Fisher, Sam",28y 55d,141 (92-2-47 65.96%),18 (0.13),←,
15,"Gardiner, Michael",31y 60d,178 (100-3-75 57.02%),109 (0.61),49 (34-1-14 70.41%),22 (0.45)
19,"Gilbert, Sam",24y 15d,84 (57-2-25 69.05%),13 (0.15),←,
18,"Goddard, Brendon",25y 106d,159 (103-1-55 65.09%),76 (0.48),←,
1,"Gram, Jason",26y 129d,116 (73-2-41 63.79%),60 (0.52),114 (72-2-40 64.04%),60 (0.53)
33,"Gwilt, James",24y 23d,64 (44-1-19 69.53%),19 (0.30),←,
7,"Hayes, Lenny",30y 232d,236 (121-4-111 52.12%),79 (0.33),←,
4,"Jones, Clinton",26y 213d,71 (53-2-16 76.06%),21 (0.30),←,
23,"Koschitzke, Justin",27y 348d,160 (91-2-67 57.50%),197 (1.23),←,
5,"McEvoy, Ben",21y 54d,29 (25-1-3 87.93%),9 (0.31),←,
32,"McQualter, Andrew",24y 86d,81 (56-1-24 69.75%),37 (0.46),←,
44,"Milne, Stephen",30y 179d,210 (116-3-91 55.95%),428 (2.04),←,
11,"Montagna, Leigh",26y 305d,145 (94-2-49 65.52%),87 (0.60),←,
30,"Peake, Brett",27y 60d,95 (49-1-45 52.11%),51 (0.54),20 (15-1-4 77.50%),9 (0.45)
22,"Ray, Farren",24y 164d,122 (73-2-47 60.66%),41 (0.34),47 (38-1-8 81.91%),9 (0.19)
12,"Riewoldt, Nick",27y 321d,194 (109-3-82 56.96%),432 (2.23),←,
13,"Schneider, Adam",26y 114d,163 (107-2-54 66.26%),196 (1.20),65 (47-1-17 73.08%),97 (1.49)
Totals,Totals,26y 175d,2799 (1701-42-1056 60.77%),2037 (0.73),,
C,"Lyon, Ross",43y 299d,95 (63-2-30 67.37%),,←,
