Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",21y 8d,22 (11-0-11 50.00%),15 (0.68),←,
25,"Austin, Logan",21y 50d,11 (5-0-6 45.45%),,←,
1,"Boak, Travis",28y 26d,199 (91-1-107 45.98%),123 (0.62),←,
26,"Bonner, Riley",19y 173d,1 (1-0-0 100.00%),,←,
5,"Broadbent, Matthew",26y 26d,146 (64-1-81 44.18%),49 (0.34),←,
33,"Byrne-Jones, Darcy",20y 342d,20 (9-0-11 45.00%),3 (0.15),←,
17,"Clurey, Tom",22y 157d,18 (10-0-8 55.56%),,←,
7,"Ebert, Brad",26y 147d,190 (83-1-106 43.95%),103 (0.54),114 (55-1-58 48.68%),70 (0.61)
9,"Gray, Robbie",28y 150d,155 (70-0-85 45.16%),211 (1.36),←,
46,"Gray, Sam",24y 208d,34 (20-0-14 58.82%),14 (0.41),←,
24,"Impey, Jarman",21y 49d,55 (29-0-26 52.73%),19 (0.35),←,
48,"Krakouer, Nathan",28y 114d,82 (37-0-45 45.12%),24 (0.29),69 (36-0-33 52.17%),16 (0.23)
23,"Lobbe, Matthew",27y 197d,92 (44-0-48 47.83%),21 (0.23),←,
37,"Palmer, Jesse",19y 315d,3 (1-0-2 33.33%),1 (0.33),←,
29,"Pittard, Jasper",25y 148d,98 (51-0-47 52.04%),11 (0.11),←,
21,"Polec, Jared",23y 320d,62 (34-0-28 54.84%),35 (0.56),46 (27-0-19 58.70%),26 (0.57)
28,"Schulz, Jay",31y 131d,194 (82-3-109 43.04%),333 (1.72),123 (58-1-64 47.56%),275 (2.24)
34,"Snelling, Will",19y 21d,1 (1-0-0 100.00%),1 (1.00),←,
12,"Trengove, Jackson",25y 299d,134 (55-1-78 41.42%),13 (0.10),←,
39,"Westhoff, Justin",29y 331d,203 (92-1-110 45.57%),252 (1.24),←,
16,"Wines, Ollie",21y 325d,84 (45-0-39 53.57%),37 (0.44),←,
40,"Young, Aaron",23y 265d,63 (30-1-32 48.41%),51 (0.81),←,
Totals,Totals,24y 140d,1867 (865-9-993 46.33%),1316 (0.70),,
C,"Hinkley, Ken",49y 332d,92 (51-0-41 55.43%),,←,
