Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Barlow, Kris",16,7,7,23,1,1.0,,2.0,1.0,5.0,1.0,2.0,2.0,1.0,,8.0,17.0,,,2.0,,,
36,"Bowyer, Glen",6,2,9,15,,,,4.0,1.0,2.0,2.0,1.0,1.0,,,8.0,8.0,,,2.0,,,
17,"Chick, Daniel",8,2,6,14,,,,4.0,5.0,1.0,,,1.0,2.0,,6.0,7.0,,,3.0,1.0,,
23,"Collica, Michael",5,,6,11,,,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,,8.0,4.0,,,3.0,,,
9,"Crawford, Shane",11,7,12,23,,2.0,,1.0,2.0,4.0,5.0,,,1.0,,7.0,16.0,1.0,2.0,2.0,1.0,,
24,"Croad, Trent",12,7,5,17,,1.0,6.0,,2.0,6.0,,,,,,8.0,10.0,4.0,,2.0,,,
19,"Dixon, Ben",3,2,5,8,2,,,7.0,,1.0,,,1.0,1.0,,4.0,5.0,,1.0,2.0,,,
5,"Harford, Daniel",13,9,9,22,3,,,2.0,1.0,4.0,4.0,3.0,1.0,,,3.0,20.0,,4.0,2.0,,,
13,"Hassall, Jon",5,1,7,12,1,,,1.0,1.0,1.0,2.0,,,,,5.0,7.0,1.0,,1.0,1.0,,
3,"Hay, Jonathan",8,2,1,9,,,,1.0,5.0,,,,3.0,1.0,,3.0,4.0,,,,3.0,,
2,"Holland, Nick",14,13,7,21,5,3.0,3.0,,,6.0,,,1.0,,2.0,8.0,13.0,5.0,5.0,3.0,,,
37,"Lekkas, Angelo",11,3,7,18,,,,,4.0,3.0,1.0,,1.0,1.0,,10.0,7.0,,,2.0,1.0,,
15,"Lord, Aaron",5,3,5,10,,,,,,,1.0,1.0,,,,4.0,7.0,1.0,2.0,,5.0,,
7,"McCabe, Luke",6,1,4,10,,,,2.0,2.0,3.0,,2.0,,2.0,,2.0,8.0,,,,1.0,,
20,"Rawlings, Jade",8,5,2,10,,1.0,1.0,,1.0,2.0,,1.0,,1.0,,4.0,6.0,2.0,,,,,
10,"Robran, Jonathon",14,6,5,19,1,,6.0,,1.0,5.0,,1.0,,5.0,,4.0,16.0,1.0,,3.0,1.0,,
32,"Rock, Anthony",17,5,5,22,2,2.0,,,,5.0,3.0,2.0,,,,7.0,15.0,,2.0,,,,
11,"Smith, Joel",13,3,8,21,,1.0,,1.0,1.0,8.0,2.0,6.0,2.0,1.0,1.0,9.0,12.0,,,2.0,3.0,,
6,"Taylor, Richard",16,5,13,29,2,,,5.0,,1.0,6.0,,,1.0,,10.0,18.0,,,3.0,1.0,,
16,"Thompson, Nathan",8,7,5,13,6,2.0,9.0,1.0,,,2.0,1.0,,,3.0,5.0,8.0,3.0,7.0,,,,
8,"Treleven, Craig",14,7,14,28,,1.0,,3.0,1.0,4.0,1.0,1.0,,,,5.0,23.0,,,2.0,1.0,,
30,"Woods, Tony",15,3,7,22,,,,2.0,,7.0,4.0,,3.0,,,5.0,18.0,,1.0,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,228,100,149,377,23,15.0,26.0,39.0,30.0,69.0,35.0,24.0,17.0,18.0,6.0,133.0,249.0,18.0,24.0,34.0,20.0,,
Opposition,Opposition,177,58,113,290,11,2.0,39.0,27.0,39.0,43.0,50.0,46.0,18.0,17.0,,140.0,157.0,11.0,5.0,20.0,6.0,,
