Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
18,"Bartlett, Trent",23y 212d,53 (26-2-25 50.94%),18 (0.34),14 (8-0-6 57.14%),10 (0.71)
17,"Brown, Nathan",22y 136d,64 (39-1-24 61.72%),54 (0.84),←,
19,"Contessa, Adam",23y 179d,31 (20-1-10 66.13%),7 (0.23),←,
16,"Croft, Matthew",27y 120d,122 (72-3-47 60.25%),47 (0.39),←,
11,"Curley, Todd",27y 163d,95 (51-2-42 54.74%),40 (0.42),92 (49-2-41 54.35%),39 (0.42)
14,"Darcy, Luke",24y 349d,111 (61-2-48 55.86%),78 (0.70),←,
21,"Dent, Matthew",28y 160d,108 (44-1-63 41.20%),19 (0.18),61 (40-1-20 66.39%),10 (0.16)
28,"Dimattina, Paul",25y 216d,79 (48-1-30 61.39%),34 (0.43),←,
10,"Eagleton, Nathan",21y 228d,72 (35-2-35 50.00%),62 (0.86),16 (9-0-7 56.25%),17 (1.06)
4,"Garlick, Simon",25y 76d,106 (62-1-43 58.96%),70 (0.66),62 (38-1-23 62.10%),43 (0.69)
9,"Hudson, Paul",29y 341d,213 (129-1-83 60.80%),435 (2.04),79 (49-1-29 62.66%),171 (2.16)
6,"Johnson, Brad",23y 343d,139 (74-3-62 54.32%),126 (0.91),←,
35,"Kretiuk, Steven",27y 357d,123 (73-2-48 60.16%),10 (0.08),←,
39,"Liberatore, Tony",34y 135d,243 (132-3-108 54.94%),93 (0.38),←,
27,"Penny, Luke",19y 138d,4 (2-0-2 50.00%),2 (0.50),←,
24,"Plunkett, Jim",21y 335d,7 (5-0-2 71.43%),1 (0.14),←,
30,"Robbins, Matthew",23y 48d,23 (15-1-7 67.39%),5 (0.22),16 (11-1-4 71.88%),5 (0.31)
36,"Romero, Jose",28y 329d,196 (103-1-92 52.81%),165 (0.84),107 (54-1-52 50.93%),67 (0.63)
5,"Smith, Rohan",27y 25d,163 (90-3-70 56.13%),159 (0.98),←,
7,"West, Scott",25y 224d,163 (87-2-74 53.99%),62 (0.38),←,
41,"Wiggins, Patrick",19y 137d,2 (2-0-0 100.00%),,←,
15,"Wynd, Scott",30y 152d,230 (121-4-105 53.48%),30 (0.13),←,
Totals,Totals,25y 200d,2347 (1291-36-1020 55.01%),1517 (0.65),,
C,"Wallace, Terry",41y 195d,98 (58-1-39 59.69%),,←,
