Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",23,5,4,27,,3.0,,2.0,,,,,3.0,1.0,3.0,,,,,,,,
13,"Antrobus, Tony",26,3,1,27,1,5.0,,1.0,,,,,4.0,3.0,,,,,,,,,
8,"Bewick, Darren",11,2,4,15,4,,,,,,,,4.0,1.0,,,,,,,,,
37,"Considine, Ed",8,4,3,11,,,,,,,,,,5.0,,,,,,,,,
23,"Cransberg, Peter",11,2,3,14,1,1.0,,,,,,,1.0,2.0,,,,,,,,,
6,"Daniher, Anthony",7,1,4,11,,,,,,,,,2.0,1.0,,,,,,,,,
15,"Ezard, Alan",12,5,4,16,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,
29,"Grenvold, David",9,2,5,14,,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Hamilton, Paul",7,5,7,14,,,,,,,,,,3.0,,,,,,,,,
9,"Kickett, Derek",13,2,9,22,1,1.0,,1.0,,,,,2.0,2.0,,,,,,,,,
4,"Long, Michael",14,5,12,26,1,1.0,,6.0,,,,,3.0,2.0,,,,,,,,,
27,"Madden, Simon",6,6,3,9,2,1.0,5.0,,,,,,1.0,1.0,,,,,,,,,
41,"Manning, Andrew",6,6,17,23,,,,2.0,,,,,,4.0,2.0,,,,,,,,
10,"ODonnell, Gary",23,2,2,25,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
14,"Plain, Bradley",4,,1,5,2,,,4.0,,,,,,,,,,,,,,,
3,"Salmon, Paul",6,5,3,9,1,1.0,10.0,1.0,,,,,,2.0,,,,,,,,,
26,"Thompson, Mark",13,7,9,22,,,,,,,,,1.0,2.0,,,,,,,,,
18,"Vander Haar, Paul",16,8,1,17,2,1.0,,1.0,,,,,,2.0,,,,,,,,,
32,"Watson, Tim",9,4,6,15,,,,1.0,,,,,3.0,2.0,,,,,,,,,
24,"Werner, Michael",8,5,1,9,5,1.0,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,79,99,331,20,21.0,15.0,23.0,,,,,29.0,37.0,6.0,,,,,,,,
Opposition,Opposition,187,67,94,281,8,12.0,10.0,23.0,,,,,37.0,29.0,,,,,,,,,
