Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",19y 331d,2 (1-0-1 50.00%),,←,
37,"Callinan, Ian",29y 242d,21 (14-0-7 66.67%),32 (1.52),←,
32,"Dangerfield, Patrick",22y 135d,84 (44-0-40 52.38%),88 (1.05),←,
11,"Doughty, Michael",33y 13d,226 (132-0-94 58.41%),46 (0.20),←,
26,"Douglas, Richard",25y 194d,109 (56-0-53 51.38%),74 (0.68),←,
24,"Jacobs, Sam",24y 130d,55 (28-0-27 50.91%),12 (0.22),38 (21-0-17 55.26%),9 (0.24)
20,"Jenkins, Josh",23y 192d,11 (8-0-3 72.73%),11 (1.00),←,
18,"Johncock, Graham",29y 302d,220 (121-0-99 55.00%),110 (0.50),←,
21,"Knights, Chris",25y 328d,96 (52-0-44 54.17%),68 (0.71),←,
14,"Mackay, David",24y 24d,81 (49-0-32 60.49%),24 (0.30),←,
23,"Petrenko, Jared",22y 240d,54 (24-0-30 44.44%),30 (0.56),←,
3,"Reilly, Brent",28y 280d,176 (97-0-79 55.11%),49 (0.28),←,
25,"Rutten, Ben",29y 82d,189 (110-0-79 58.20%),8 (0.04),←,
34,"Shaw, Sam",21y 135d,10 (8-0-2 80.00%),,←,
9,"Sloane, Rory",22y 154d,53 (29-0-24 54.72%),35 (0.66),←,
12,"Talia, Daniel",20y 321d,29 (19-0-10 65.52%),,←,
5,"Thompson, Scott",29y 157d,218 (122-0-96 55.96%),137 (0.63),179 (104-0-75 58.10%),120 (0.67)
4,"Tippett, Kurt",25y 102d,99 (50-0-49 50.51%),179 (1.81),←,
7,"van Berlo, Nathan",26y 73d,158 (91-0-67 57.59%),51 (0.32),←,
17,"Vince, Bernie",26y 321d,104 (57-0-47 54.81%),66 (0.63),←,
13,"Walker, Taylor",22y 115d,60 (31-0-29 51.67%),139 (2.32),←,
47,"Wright, Matthew",22y 248d,36 (19-0-17 52.78%),31 (0.86),←,
Totals,Totals,25y 104d,2091 (1162-0-929 55.57%),1190 (0.57),,
C,"Sanderson, Brenton",38y 173d,20 (15-0-5 75.00%),,←,
