Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",28y 298d,121 (79-1-41 65.70%),17 (0.14),←,
46,"Blicavs, Mark",33y 106d,262 (173-3-86 66.60%),68 (0.26),←,
12,"Bowes, Jack",26y 168d,114 (38-2-74 34.21%),27 (0.24),31 (17-1-13 56.45%),13 (0.42)
5,"Cameron, Jeremy",31y 102d,246 (127-3-116 52.24%),620 (2.52),75 (50-0-25 66.67%),193 (2.57)
13,"Clark, Jhye",19y 355d,16 (9-0-7 56.25%),2 (0.13),←,
45,"Close, Brad",25y 348d,93 (63-1-29 68.28%),87 (0.94),←,
35,"Dangerfield, Patrick",34y 98d,329 (197-2-130 60.18%),329 (1.00),175 (116-2-57 66.86%),166 (0.95)
16,"De Koning, Sam",23y 137d,59 (40-1-18 68.64%),4 (0.07),←,
28,"Dempsey, Oliver",21y 187d,24 (14-0-10 58.33%),16 (0.67),←,
22,"Duncan, Mitch",33y 32d,289 (205-2-82 71.28%),184 (0.64),←,
39,"Guthrie, Zach",26y 12d,94 (59-2-33 63.83%),14 (0.15),←,
38,"Henry, Jack",25y 318d,135 (90-1-44 67.04%),24 (0.18),←,
36,"Henry, Oliver",21y 349d,62 (34-1-27 55.65%),91 (1.47),37 (20-1-16 55.41%),63 (1.70)
9,"Holmes, Max",21y 318d,68 (43-1-24 63.97%),32 (0.47),←,
17,"Humphries, Lawson",21y 170d,3 (3-0-0 100.00%),,←,
8,"Kolodjashnij, Jake",28y 338d,190 (124-3-63 66.05%),4 (0.02),←,
7,"Mannagh, Shaun",26y 341d,4 (4-0-0 100.00%),2 (0.50),←,
32,"Miers, Gryan",25y 104d,123 (80-1-42 65.45%),93 (0.76),←,
33,"Neale, Shannon",21y 353d,13 (7-0-6 53.85%),15 (1.15),←,
23,"Rohan, Gary",33y 35d,201 (134-2-65 67.16%),215 (1.07),95 (64-1-30 67.89%),119 (1.25)
18,"Stengle, Tyson",25y 267d,77 (44-1-32 57.79%),128 (1.66),61 (39-1-21 64.75%),113 (1.85)
44,"Stewart, Tom",31y 119d,164 (107-1-56 65.55%),4 (0.02),←,
2,"Tuohy, Zach",34y 215d,283 (153-3-127 54.59%),100 (0.35),163 (105-2-56 65.03%),60 (0.37)
Totals,Totals,27y 33d,2970 (1827-31-1112 61.52%),2076 (0.70),,
C,"Scott, Chris",48y 70d,326 (221-3-102 68.25%),,←,
