St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",11,6,4,15,,,,4.0,2.0,1.0,,2.0,,1.0,,2.0,12.0,,,3.0,,,76.0
15,"Billings, Jack",14,7,12,26,,,,4.0,4.0,2.0,4.0,4.0,,,,12.0,14.0,,,3.0,1.0,,87.0
22,"Brown, Nathan",4,4,4,8,,,,,,,1.0,,,,,2.0,6.0,,,10.0,,,87.0
27,"Bruce, Josh",6,3,5,11,1,3.0,1.0,1.0,,,2.0,2.0,2.0,2.0,,9.0,4.0,1.0,2.0,3.0,,,88.0
2,"Carlisle, Jake",9,6,2,11,,,1.0,,1.0,,,1.0,,,,2.0,9.0,,,3.0,,,88.0
11,"Clark, Hunter",12,5,14,26,,,,2.0,3.0,2.0,2.0,6.0,,1.0,,8.0,19.0,1.0,,1.0,,,79.0
1,"Coffield, Nick",14,6,4,18,,,,1.0,3.0,3.0,,2.0,,1.0,,4.0,12.0,1.0,,1.0,,,83.0
7,"Dunstan, Luke",10,1,14,24,,,,5.0,1.0,6.0,9.0,4.0,1.0,2.0,,13.0,7.0,,,,,,81.0
4,"Gresham, Jade",16,8,6,22,1,2.0,,2.0,2.0,3.0,2.0,4.0,2.0,2.0,,7.0,15.0,,1.0,,1.0,,80.0
40,"Hind, Nick",5,2,5,10,1,,,3.0,,1.0,1.0,3.0,,2.0,,5.0,5.0,,,,3.0,,69.0
46,"Langlands, Doulton",6,3,5,11,,,,2.0,,1.0,1.0,5.0,,2.0,,3.0,8.0,,,1.0,,,63.0
21,"Long, Ben",2,2,2,4,1,,,1.0,,2.0,,2.0,,,,3.0,2.0,,,4.0,,,71.0
13,"Lonie, Jack",7,3,1,8,1,1.0,,3.0,,,1.0,,1.0,,,3.0,5.0,1.0,2.0,1.0,,,78.0
19,"Marshall, Rowan",9,5,11,20,,,32.0,2.0,4.0,2.0,6.0,5.0,3.0,2.0,,16.0,6.0,2.0,,2.0,,,89.0
36,"McKenzie, Daniel",5,1,5,10,,,,1.0,,,2.0,2.0,,1.0,,6.0,5.0,,1.0,5.0,,1.0,85.0
28,"Membrey, Tim",13,8,4,17,3,1.0,,2.0,,5.0,,1.0,2.0,,,6.0,10.0,1.0,2.0,3.0,,,92.0
34,"Parker, Matthew",10,4,1,11,1,1.0,,,,4.0,,2.0,1.0,,,2.0,10.0,,1.0,,,1.0,84.0
6,"Ross, Sebastian",12,6,13,25,1,,,4.0,1.0,8.0,5.0,3.0,1.0,2.0,,9.0,16.0,,,,,,78.0
5,"Savage, Shane",13,8,4,17,,,,4.0,3.0,1.0,,1.0,1.0,,,7.0,10.0,3.0,,2.0,,,91.0
35,"Sinclair, Jack",8,2,5,13,,,,4.0,3.0,4.0,1.0,,1.0,,,4.0,9.0,,,1.0,,2.0,78.0
9,"Steele, Jack",13,2,13,26,,,,7.0,2.0,6.0,5.0,2.0,,1.0,,11.0,17.0,,,3.0,,1.0,87.0
44,"Wilkie, Callum",11,9,3,14,,,,2.0,3.0,2.0,,4.0,,3.0,,5.0,8.0,2.0,,7.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,101,137,347,10,10.0,34.0,54.0,32.0,53.0,42.0,55.0,15.0,22.0,,139.0,209.0,12.0,9.0,53.0,5.0,5.0,
Opposition,Opposition,244,129,162,406,14,8.0,34.0,66.0,41.0,46.0,31.0,52.0,22.0,15.0,6.0,138.0,266.0,11.0,11.0,36.0,1.0,7.0,
