Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",14,3,3,17,,,,5.0,5.0,2.0,2.0,2.0,,1.0,,4.0,7.0,,,,1.0,,90.0
37,"Barrass, Tom",4,4,4,8,,,,1.0,2.0,,,1.0,1.0,1.0,,4.0,4.0,1.0,,11.0,,,84.0
24,"Battle, Josh",10,3,5,15,,,,1.0,5.0,,,3.0,1.0,1.0,,5.0,6.0,,,9.0,,,97.0
30,"Butler, Sam",10,1,10,20,,1.0,,6.0,1.0,4.0,4.0,3.0,2.0,1.0,,9.0,10.0,,,1.0,,,66.0
18,"Chol, Mabior",9,2,3,12,1,1.0,,3.0,,1.0,,1.0,1.0,1.0,,8.0,1.0,1.0,,5.0,,,88.0
16,"DAmbrosio, Massimo",12,1,7,19,,,,2.0,1.0,2.0,1.0,4.0,,,,8.0,11.0,,,2.0,,,70.0
33,"Ginnivan, Jack",7,,5,12,,,,3.0,1.0,4.0,1.0,3.0,1.0,2.0,,4.0,7.0,,,,,,87.0
19,"Gunston, Jack",9,5,3,12,2,3.0,,,,2.0,,2.0,2.0,2.0,,5.0,8.0,,2.0,2.0,,2.0,89.0
15,"Hardwick, Blake",14,5,3,17,,,,2.0,6.0,,1.0,2.0,1.0,1.0,,4.0,10.0,,,4.0,,,88.0
44 ↓,"Hustwaite, Henry",3,,1,4,,,,1.0,,1.0,,2.0,,,,1.0,3.0,,,,,,27.0
4,"Impey, Jarman",19,10,9,28,,,,4.0,8.0,4.0,2.0,1.0,,,,5.0,21.0,,,3.0,,1.0,85.0
9 ↑,"Jiath, Changkuoth",11,2,2,13,,,,1.0,4.0,3.0,,4.0,1.0,1.0,,3.0,8.0,,,1.0,,,52.0
31,"Macdonald, Connor",8,,6,14,2,,,8.0,,,2.0,2.0,1.0,,,10.0,5.0,,,1.0,,,72.0
17,"Meek, Lloyd",11,3,4,15,,1.0,40.0,1.0,1.0,4.0,7.0,7.0,4.0,5.0,,10.0,4.0,,1.0,5.0,,1.0,86.0
40,"Mitchell, Seamus",3,2,3,6,,,,3.0,2.0,,,2.0,,,,3.0,4.0,,,,,,65.0
13,"Moore, Dylan",12,3,11,23,,1.0,,13.0,3.0,5.0,3.0,1.0,5.0,1.0,,11.0,11.0,,,3.0,,,88.0
1,"Morrison, Harry",10,5,2,12,,1.0,,3.0,3.0,3.0,1.0,2.0,,1.0,,7.0,6.0,1.0,,1.0,,,78.0
11,"Nash, Conor",5,,5,10,,,,4.0,1.0,1.0,5.0,4.0,,1.0,,9.0,1.0,,,1.0,,,75.0
3,"Newcombe, Jai",6,,9,15,1,,,6.0,2.0,5.0,3.0,5.0,1.0,2.0,1.0,5.0,9.0,,,,,,80.0
38,"Ramsden, Max",6,2,4,10,,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,,,7.0,3.0,1.0,,6.0,,,81.0
25,"Ward, Josh",13,4,7,20,,,,5.0,2.0,4.0,3.0,4.0,,1.0,,8.0,12.0,,,1.0,,,80.0
34,"Watson, Nick",4,,6,10,,,,2.0,,2.0,1.0,3.0,2.0,2.0,,7.0,4.0,,,1.0,2.0,1.0,82.0
23,"Weddle, Josh",13,6,10,23,,,,2.0,5.0,4.0,1.0,5.0,1.0,,3.0,8.0,14.0,1.0,,4.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,61,122,335,6,11.0,42.0,79.0,53.0,52.0,39.0,65.0,26.0,24.0,4.0,145.0,169.0,5.0,3.0,61.0,3.0,5.0,
Opposition,Opposition,231,72,106,337,5,14.0,50.0,74.0,46.0,59.0,44.0,84.0,24.0,26.0,2.0,157.0,158.0,15.0,3.0,54.0,5.0,3.0,
