Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",29y 198d,187 (84-2-101 45.45%),67 (0.36),156 (81-2-73 52.56%),55 (0.35)
25,"Crisp, Jack",29y 186d,204 (104-2-98 51.47%),64 (0.31),186 (97-2-87 52.69%),54 (0.29)
7,"Daicos, Josh",24y 131d,81 (43-1-37 53.70%),44 (0.54),←,
35,"Daicos, Nick",20y 93d,29 (20-0-9 68.97%),11 (0.38),←,
2,"de Goey, Jordan",27y 22d,141 (74-2-65 53.19%),178 (1.26),←,
5,"Elliott, Jamie",30y 228d,159 (93-2-64 59.12%),231 (1.45),←,
17,"Frampton, Billy",26y 137d,27 (12-0-15 44.44%),12 (0.44),3 (2-0-1 66.67%),
23,"Hill, Bobby",23y 56d,45 (20-1-24 45.56%),41 (0.91),4 (3-0-1 75.00%),7 (1.75)
32,"Hoskin-Elliott, Will",29y 216d,185 (85-2-98 46.49%),160 (0.86),133 (73-2-58 55.64%),118 (0.89)
40,"Johnson, Ash",25y 182d,11 (7-0-4 63.64%),17 (1.55),←,
37,"Markov, Oleg",26y 333d,52 (22-0-30 42.31%),5 (0.10),1 (0-0-1 0.00%),
4,"Maynard, Brayden",26y 198d,165 (83-2-80 50.91%),17 (0.10),←,
31,"McCreery, Beau",21y 352d,39 (22-0-17 56.41%),29 (0.74),←,
26,"McInnes, Reef",20y 115d,9 (5-0-4 55.56%),6 (0.67),←,
11,"McStay, Daniel",27y 286d,165 (81-0-84 49.09%),141 (0.85),4 (3-0-1 75.00%),3 (0.75)
41,"Mihocek, Brody",30y 61d,106 (61-1-44 58.02%),174 (1.64),←,
6,"Mitchell, Tom",29y 310d,175 (90-3-82 52.29%),79 (0.45),4 (3-0-1 75.00%),3 (0.75)
30,"Moore, Darcy",27y 71d,130 (63-2-65 49.23%),67 (0.52),←,
28,"Murphy, Nathan",23y 112d,37 (23-0-14 62.16%),1 (0.03),←,
9,"Noble, John",26y 12d,73 (39-1-33 54.11%),4 (0.05),←,
10,"Pendlebury, Scott",35y 89d,362 (216-3-143 60.08%),187 (0.52),←,
3,"Quaynor, Isaac",23y 81d,63 (32-0-31 50.79%),3 (0.05),←,
22,"Sidebottom, Steele",32y 94d,293 (175-4-114 60.41%),187 (0.64),←,
Totals,Totals,26y 298d,2738 (1454-28-1256 53.10%),1725 (0.63),,
C,"McRae, Craig",49y 196d,29 (20-0-9 68.97%),,←,
