Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",11,7,1,12,,,1.0,2.0,5.0,1.0,,1.0,,,,6.0,5.0,3.0,,1.0,,,
38,"Baird, John",3,1,2,5,1,,,,,2.0,,2.0,,1.0,,3.0,2.0,,,2.0,,,
12,"Blakey, John",5,4,1,6,,,,2.0,2.0,1.0,,,,,,3.0,3.0,2.0,,6.0,,,
22,"Burton, Matthew",4,3,4,8,,1.0,22.0,,1.0,2.0,2.0,,,,,2.0,5.0,,1.0,4.0,,,
23,"Clayton, Shane",7,2,2,9,,2.0,,,1.0,3.0,1.0,1.0,1.0,,,4.0,4.0,,1.0,3.0,,,
2,"Colbert, Leigh",9,3,2,11,,,,4.0,1.0,1.0,1.0,,3.0,,,5.0,5.0,,,3.0,,,
6,"Grant, Shannon",9,3,7,16,1,,,,,7.0,1.0,1.0,,,,6.0,10.0,,,2.0,,,
39,"Harding, Leigh",1,1,1,2,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,
14,"Harris, Daniel",6,2,2,8,,1.0,,3.0,1.0,2.0,,2.0,,,,6.0,2.0,1.0,1.0,3.0,,,
29,"Harvey, Brent",13,3,4,17,2,,,2.0,5.0,3.0,3.0,1.0,1.0,1.0,,5.0,9.0,,1.0,3.0,2.0,,
34,"King, David",18,3,3,21,1,1.0,,4.0,3.0,8.0,5.0,2.0,3.0,2.0,,5.0,14.0,,,1.0,3.0,,
35,"Makepeace, Troy",13,3,5,18,,,,1.0,5.0,2.0,1.0,,,,,7.0,9.0,,,,2.0,,
4,"Martyn, Mick",10,4,2,12,1,1.0,,,3.0,2.0,,2.0,,1.0,,2.0,8.0,,1.0,1.0,,,
5,"McCartney, Jason",9,4,3,12,1,2.0,,2.0,,7.0,,1.0,,,,9.0,4.0,1.0,1.0,6.0,,,
32,"Morrell, Digby",8,2,4,12,2,1.0,,2.0,,3.0,,1.0,2.0,,,6.0,6.0,,1.0,5.0,,,
28,"Pickett, Byron",8,3,,8,1,2.0,,5.0,,4.0,1.0,8.0,,3.0,,4.0,8.0,,2.0,3.0,4.0,,
17,"Porter, Mark",3,,,3,,1.0,14.0,4.0,,1.0,,1.0,,,,1.0,,,,2.0,,,
30,"Robbins, Ben",11,2,11,22,,,,3.0,,4.0,7.0,2.0,1.0,,,14.0,7.0,1.0,,1.0,,,
26,"Rocca, Saverio",6,5,2,8,1,2.0,2.0,1.0,,3.0,,1.0,1.0,,,4.0,4.0,1.0,1.0,4.0,,,
7,"Simpson, Adam",23,9,8,31,,,1.0,5.0,1.0,5.0,6.0,3.0,1.0,,3.0,13.0,17.0,1.0,,2.0,,,
10,"Stevens, Anthony",24,7,5,29,1,1.0,,1.0,5.0,3.0,5.0,4.0,1.0,,,11.0,17.0,,1.0,3.0,1.0,,
40,"Teague, David",5,1,3,8,,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,7.0,1.0,1.0,,7.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,72,72,278,12,20.0,40.0,45.0,35.0,65.0,34.0,34.0,15.0,9.0,3.0,124.0,141.0,11.0,11.0,62.0,12.0,,
Opposition,Opposition,205,82,105,310,12,12.0,21.0,41.0,44.0,49.0,38.0,42.0,9.0,15.0,3.0,127.0,176.0,12.0,12.0,70.0,6.0,,
