Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
16,"Brown, Luke",20y 308d,19 (9-0-10 47.37%),,←,
2,"Crouch, Brad",19y 194d,9 (4-0-5 44.44%),2 (0.22),←,
26,"Douglas, Richard",26y 171d,131 (66-0-65 50.38%),91 (0.69),←,
41,"Hartigan, Kyle",21y 262d,1 (0-0-1 0.00%),,←,
45,"Henderson, Ricky",24y 319d,54 (25-0-29 46.30%),38 (0.70),←,
24,"Jacobs, Sam",25y 108d,77 (38-0-39 49.35%),16 (0.21),60 (31-0-29 51.67%),13 (0.22)
4,"Jenkins, Josh",24y 169d,28 (15-0-13 53.57%),35 (1.25),←,
46,"Laird, Rory",19y 210d,13 (6-0-7 46.15%),1 (0.08),←,
27,"Lynch, Tom",22y 315d,26 (15-0-11 57.69%),40 (1.54),20 (11-0-9 55.00%),36 (1.80)
31,"Lyons, Jarryd",21y 5d,11 (7-0-4 63.64%),6 (0.55),←,
14,"Mackay, David",25y 2d,100 (58-0-42 58.00%),29 (0.29),←,
35,"McKernan, Shaun",22y 329d,31 (12-0-19 38.71%),20 (0.65),←,
22,"Otten, Andy",24y 73d,64 (32-0-32 50.00%),9 (0.14),←,
40,"Porplyzia, Jason",28y 242d,126 (74-0-52 58.73%),180 (1.43),←,
9,"Sloane, Rory",23y 132d,74 (38-0-36 51.35%),43 (0.58),←,
33,"Smith, Brodie",21y 194d,49 (27-0-22 55.10%),9 (0.18),←,
12,"Talia, Daniel",21y 298d,49 (28-0-21 57.14%),3 (0.06),←,
1,"Tambling, Richard",26y 318d,122 (47-3-72 39.75%),61 (0.50),14 (6-0-8 42.86%),
5,"Thompson, Scott",30y 135d,240 (132-0-108 55.00%),144 (0.60),201 (114-0-87 56.72%),127 (0.63)
7,"van Berlo, Nathan",27y 51d,177 (100-0-77 56.50%),61 (0.34),←,
17,"Vince, Bernie",27y 298d,124 (65-0-59 52.42%),79 (0.64),←,
11,"Wright, Matthew",23y 225d,55 (28-0-27 50.91%),42 (0.76),←,
Totals,Totals,24y 32d,1580 (826-3-751 52.28%),909 (0.58),,
C,"Sanderson, Brenton",39y 150d,42 (25-0-17 59.52%),,←,
