Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Balic, Harley",20y 122d,4 (3-0-1 75.00%),3 (0.75),←,
19,"Blakely, Connor",21y 66d,23 (8-0-15 34.78%),2 (0.09),←,
17,"Crozier, Hayden",23y 134d,55 (27-0-28 49.09%),36 (0.65),←,
7,"Fyfe, Nat",25y 231d,124 (76-1-47 61.69%),109 (0.88),←,
28,"Grey, Brady",21y 291d,8 (4-0-4 50.00%),6 (0.75),←,
21,"Hamling, Joel",24y 28d,30 (20-0-10 66.67%),,7 (4-0-3 57.14%),
9,"Hill, Bradley",23y 302d,102 (78-0-24 76.47%),62 (0.61),7 (4-0-3 57.14%),4 (0.57)
15,"Hughes, Ethan",22y 151d,11 (4-0-7 36.36%),,←,
5,"Ibbotson, Garrick",29y 53d,174 (86-1-87 49.71%),22 (0.13),←,
37,"Johnson, Michael",32y 199d,216 (119-1-96 55.32%),65 (0.30),←,
22,"Kersten, Shane",24y 53d,44 (32-0-12 72.73%),50 (1.14),7 (4-0-3 57.14%),9 (1.29)
26,"Langdon, Ed",21y 95d,22 (6-0-16 27.27%),11 (0.50),←,
23,"McCarthy, Cam",22y 36d,28 (16-0-12 57.14%),47 (1.68),7 (4-0-3 57.14%),11 (1.57)
16,"Mundy, David",31y 291d,258 (140-1-117 54.46%),104 (0.40),←,
27,"Neale, Lachie",23y 348d,99 (53-0-46 53.54%),51 (0.52),←,
31,"Sandilands, Aaron",34y 152d,251 (140-0-111 55.78%),92 (0.37),←,
34,"Spurr, Lee",29y 284d,111 (70-1-40 63.51%),5 (0.05),←,
33,"Sutcliffe, Cam",24y 349d,90 (55-1-34 61.67%),16 (0.18),←,
20,"Taberner, Matthew",23y 324d,46 (23-0-23 50.00%),45 (0.98),←,
18,"Tucker, Darcy",20y 104d,17 (6-0-11 35.29%),3 (0.18),←,
10,"Walters, Michael",26y 120d,101 (57-1-43 56.93%),182 (1.80),←,
14,"Weller, Lachie",21y 73d,32 (10-0-22 31.25%),14 (0.44),←,
Totals,Totals,24y 339d,1846 (1033-7-806 55.96%),925 (0.50),,
C,"Lyon, Ross",50y 180d,247 (151-5-91 62.15%),,126 (75-1-50 59.92%),
