Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bock, Nathan",15,12,11,26,,,,2.0,5.0,1.0,,2.0,1.0,1.0,,2.0,24.0,,,10.0,20.0,,98.0
8,"Cook, Myke",7,4,3,10,,,,3.0,,3.0,3.0,2.0,1.0,1.0,,4.0,6.0,,,3.0,1.0,,60.0
32,"Dangerfield, Patrick",1,1,11,12,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,,6.0,9.0,,,,2.0,,58.0
11,"Doughty, Michael",3,2,12,15,,,1.0,8.0,1.0,1.0,2.0,,,,,6.0,9.0,,,2.0,,,75.0
26,"Douglas, Richard",7,3,9,16,,,,4.0,1.0,1.0,2.0,4.0,,3.0,,6.0,12.0,,1.0,,2.0,,85.0
9,"Edwards, Tyson",12,7,10,22,,,,6.0,,1.0,1.0,5.0,2.0,2.0,,6.0,16.0,,,,4.0,,88.0
36,"Goodwin, Simon",15,10,20,35,,,,3.0,5.0,1.0,1.0,1.0,,,3.0,4.0,31.0,,,4.0,2.0,,91.0
6,"Griffin, Jonathon",4,1,5,9,,,22.0,4.0,,2.0,,4.0,1.0,3.0,,5.0,3.0,1.0,,1.0,1.0,,79.0
18,"Johncock, Graham",18,9,7,25,1,1.0,,,2.0,6.0,,1.0,1.0,,,5.0,19.0,,,1.0,4.0,1.0,86.0
14,"Mackay, David",7,3,4,11,,,,7.0,1.0,3.0,1.0,,1.0,,,3.0,8.0,,,2.0,,1.0,81.0
23,"McLeod, Andrew",16,3,9,25,1,,,1.0,1.0,4.0,1.0,4.0,,2.0,,2.0,23.0,,,5.0,3.0,,99.0
22,"Otten, Andy",8,6,15,23,,,,4.0,1.0,2.0,1.0,1.0,3.0,,,7.0,15.0,1.0,,4.0,4.0,1.0,87.0
33,"Petrenko, Jared",2,1,3,5,,,,,1.0,,,1.0,,1.0,,1.0,5.0,,,1.0,3.0,,52.0
40,"Porplyzia, Jason",5,,3,8,1,,,7.0,,,2.0,4.0,1.0,1.0,,5.0,4.0,,,2.0,,,95.0
3,"Reilly, Brent",10,5,7,17,,1.0,,4.0,4.0,1.0,1.0,3.0,,,,2.0,15.0,,,,3.0,,79.0
25,"Rutten, Ben",13,11,17,30,,,,3.0,2.0,1.0,,3.0,,1.0,2.0,9.0,22.0,,,7.0,1.0,,100.0
27,"Stevens, Scott",9,5,4,13,1,,1.0,3.0,1.0,2.0,,2.0,1.0,1.0,,3.0,10.0,,,1.0,1.0,,86.0
5,"Thompson, Scott",8,6,21,29,,1.0,,8.0,4.0,5.0,2.0,3.0,,2.0,,11.0,18.0,,,3.0,2.0,,95.0
4,"Tippett, Kurt",11,5,8,19,2,,19.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,,12.0,7.0,1.0,2.0,1.0,,,93.0
7,"van Berlo, Nathan",8,5,15,23,,1.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,,,9.0,13.0,1.0,,,,,83.0
17,"Vince, Bernie",16,3,17,33,,1.0,1.0,6.0,3.0,4.0,2.0,1.0,2.0,,1.0,8.0,23.0,,,,,,74.0
13,"Walker, Taylor",3,3,2,5,1,2.0,,1.0,,,,1.0,,1.0,,2.0,3.0,,2.0,1.0,,,55.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,105,213,411,7,9.0,46.0,84.0,36.0,44.0,28.0,48.0,20.0,22.0,6.0,118.0,295.0,4.0,5.0,48.0,53.0,3.0,
Opposition,Opposition,162,77,195,357,4,10.0,29.0,61.0,34.0,44.0,28.0,59.0,22.0,20.0,,125.0,228.0,4.0,16.0,69.0,11.0,3.0,
