Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
9,"Acres, Blake",26y 288d,114 (49-2-63 43.86%),36 (0.32),39 (20-1-18 52.56%),7 (0.18)
11,"Aish, James",26y 256d,137 (60-1-76 44.16%),29 (0.21),55 (27-1-27 50.00%),6 (0.11)
41,"Banfield, Bailey",24y 146d,56 (26-1-29 47.32%),31 (0.55),←,
8,"Brayshaw, Andrew",22y 256d,94 (42-1-51 45.21%),27 (0.29),←,
17,"Brodie, Will",23y 333d,43 (15-1-27 36.05%),8 (0.19),18 (12-1-5 69.44%),5 (0.28)
27,"Chapman, Heath",20y 172d,17 (10-1-6 61.76%),1 (0.06),←,
6,"Clark, Jordan",21y 279d,50 (33-1-16 67.00%),17 (0.34),18 (12-1-5 69.44%),2 (0.11)
33,"Colyer, Travis",30y 332d,145 (71-2-72 49.66%),86 (0.59),58 (28-1-29 49.14%),32 (0.55)
36,"Cox, Brennan",23y 343d,76 (33-1-42 44.08%),28 (0.37),←,
4,"Darcy, Sean",24y 40d,77 (33-1-43 43.51%),33 (0.43),←,
32,"Frederick, Michael",22y 66d,33 (19-1-13 59.09%),28 (0.85),←,
7,"Fyfe, Nat",30y 307d,208 (108-2-98 52.40%),170 (0.82),←,
23,"Henry, Liam",20y 328d,25 (10-1-14 42.00%),12 (0.48),←,
2,"Logue, Griffin",24y 100d,59 (25-1-33 43.22%),4 (0.07),←,
16,"Mundy, David",37y 2d,370 (188-2-180 51.08%),159 (0.43),←,
25,"Pearce, Alex",27y 43d,78 (36-1-41 46.79%),3 (0.04),←,
13,"Ryan, Luke",26y 166d,103 (47-1-55 46.12%),3 (0.03),←,
5,"Schultz, Lachie",24y 234d,61 (29-1-31 48.36%),63 (1.03),←,
3,"Serong, Caleb",21y 163d,52 (27-1-24 52.88%),12 (0.23),←,
20,"Taberner, Matthew",29y 35d,114 (55-1-58 48.68%),162 (1.42),←,
31,"Walker, Brandon",19y 278d,25 (16-1-8 66.00%),1 (0.04),←,
10,"Walters, Michael",31y 196d,196 (98-2-96 50.51%),302 (1.54),←,
26,"Young, Hayden",21y 102d,29 (15-1-13 53.45%),1 (0.03),←,
Totals,Totals,25y 115d,2162 (1045-28-1089 48.33%),1216 (0.56),,
C,"Longmuir, Justin",41y 182d,55 (27-1-27 50.00%),,←,
