Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",30y 283d,213 (106-5-102 50.94%),147 (0.69),←,
17,"Burns, Scott",23y 194d,63 (27-1-35 43.65%),18 (0.29),←,
28,"Crosisca, Gavin",29y 293d,217 (117-5-95 55.07%),61 (0.28),←,
39,"Crow, Scott",24y 199d,63 (26-0-37 41.27%),27 (0.43),50 (20-0-30 40.00%),25 (0.50)
43,"Godden, Luke",19y 287d,16 (6-0-10 37.50%),,←,
40,"King, Clinton",20y 103d,10 (6-0-4 60.00%),5 (0.50),1 (1-0-0 100.00%),1 (1.00)
33,"Liddell, Chad",21y 165d,26 (12-1-13 48.08%),14 (0.54),←,
8,"Mahoney, Josh",20y 247d,14 (5-0-9 35.71%),6 (0.43),←,
27,"McDonald, Alex",28y 142d,100 (49-0-51 49.00%),43 (0.43),54 (23-0-31 42.59%),19 (0.35)
48,"Michael, Mal",21y 11d,22 (11-0-11 50.00%),3 (0.14),←,
1,"Monkhorst, Damian",28y 318d,186 (103-4-79 56.45%),40 (0.22),←,
6,"Patterson, Stephen",27y 182d,71 (31-1-39 44.37%),65 (0.92),←,
35,"Prestigiacomo, Simon",20y 155d,24 (9-0-15 37.50%),,←,
46,"Raso, Frankie",18y 296d,6 (2-0-4 33.33%),1 (0.17),←,
3,"Richardson, Mark",25y 247d,78 (38-1-39 49.36%),54 (0.69),←,
23,"Rocca, Anthony",20y 324d,54 (26-0-28 48.15%),60 (1.11),32 (15-0-17 46.88%),49 (1.53)
36,"Rocca, Saverio",24y 227d,125 (61-2-62 49.60%),438 (3.50),←,
12,"Schauble, Andrew",21y 230d,59 (24-0-35 40.68%),10 (0.17),←,
20,"Tarrant, Chris",17y 290d,7 (4-0-3 57.14%),2 (0.29),←,
14,"Watson, Shane",24y 138d,123 (58-1-64 47.56%),89 (0.72),←,
22,"Wild, Jason",22y 145d,58 (26-2-30 46.55%),17 (0.29),←,
10,"Williams, Paul",25y 93d,148 (71-2-75 48.65%),182 (1.23),←,
Totals,Totals,23y 208d,1683 (818-25-840 48.60%),1282 (0.76),,
C,"Shaw, Tony",37y 347d,59 (25-0-34 42.37%),,←,
