Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 217d,80 (23-0-57 28.75%),27 (0.34),49 (20-0-29 40.82%),15 (0.31)
29,"Broomhead, Tim",23y 34d,25 (8-0-17 32.00%),20 (0.80),←,
46,"Cox, Mason",26y 42d,13 (5-0-8 38.46%),17 (1.31),←,
25,"Crisp, Jack",23y 205d,67 (27-0-40 40.30%),38 (0.57),49 (20-0-29 40.82%),28 (0.57)
5,"Elliott, Jamie",24y 247d,74 (43-0-31 58.11%),107 (1.45),←,
1,"Fasolo, Alex",24y 321d,86 (49-0-37 56.98%),113 (1.31),←,
6,"Goldsack, Tyson",29y 338d,146 (90-0-56 61.64%),50 (0.34),←,
19,"Greenwood, Levi",28y 65d,106 (51-1-54 48.58%),49 (0.46),32 (11-0-21 34.38%),23 (0.72)
4,"Grundy, Brodie",23y 10d,67 (31-0-36 46.27%),24 (0.36),←,
32,"Hoskin-Elliott, Will",23y 235d,57 (13-0-44 22.81%),49 (0.86),5 (1-0-4 20.00%),7 (1.40)
38,"Howe, Jeremy",26y 300d,125 (31-0-94 24.80%),83 (0.66),25 (9-0-16 36.00%),3 (0.12)
37,"Maynard, Brayden",20y 217d,34 (11-0-23 32.35%),6 (0.18),←,
30,"Moore, Darcy",21y 90d,31 (11-0-20 35.48%),36 (1.16),←,
10,"Pendlebury, Scott",29y 108d,241 (145-2-94 60.58%),154 (0.64),←,
21,"Phillips, Tom",20y 353d,10 (4-0-6 40.00%),3 (0.30),←,
31,"Ramsay, Jackson",22y 156d,14 (7-0-7 50.00%),,←,
20,"Reid, Ben",27y 361d,126 (75-2-49 60.32%),37 (0.29),←,
41,"Schade, Henry",23y 199d,25 (5-1-19 22.00%),1 (0.04),5 (1-0-4 20.00%),1 (0.20)
22,"Sidebottom, Steele",26y 113d,168 (104-2-62 62.50%),126 (0.75),←,
7,"Treloar, Adam",24y 47d,106 (30-0-76 28.30%),66 (0.62),27 (10-0-17 37.04%),18 (0.67)
18,"Varcoe, Travis",29y 15d,181 (133-0-48 73.48%),148 (0.82),43 (19-0-24 44.19%),18 (0.42)
3,"Wells, Daniel",32y 81d,244 (125-2-117 51.64%),152 (0.62),1 (0-0-1 0.00%),2 (2.00)
Totals,Totals,25y 88d,2026 (1021-10-995 50.39%),1306 (0.64),,
C,"Buckley, Nathan",44y 273d,119 (62-0-57 52.10%),,←,
