Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",27y 99d,85 (41-1-43 48.82%),29 (0.34),63 (33-1-29 53.17%),21 (0.33)
22,"Bower, Nathan",23y 331d,57 (27-1-29 48.25%),18 (0.32),←,
17,"Broderick, Paul",26y 122d,146 (70-1-75 48.29%),114 (0.78),53 (31-1-21 59.43%),34 (0.64)
21,"Bulluss, Paul",26y 102d,55 (21-1-33 39.09%),12 (0.22),←,
9,"Campbell, Wayne",23y 224d,103 (44-1-58 43.20%),66 (0.64),←,
15,"Charles, Justin",25y 219d,59 (31-2-26 54.24%),36 (0.61),23 (13-1-9 58.70%),12 (0.52)
10,"Daffy, Nick",22y 359d,55 (32-1-22 59.09%),70 (1.27),←,
27,"Funcke, Ross",18y 170d,1 (1-0-0 100.00%),,←,
25,"Gale, Brendon",27y 291d,128 (52-1-75 41.02%),139 (1.09),←,
1,"Gale, Michael",29y 135d,146 (64-1-81 44.18%),40 (0.27),41 (23-1-17 57.32%),11 (0.27)
2,"Gaspar, Darren",19y 350d,26 (10-0-16 38.46%),1 (0.04),5 (3-0-2 60.00%),
23,"Jurica, Stephen",19y 313d,15 (7-1-7 50.00%),25 (1.67),←,
3,"Kellaway, Duncan",23y 77d,63 (34-1-28 54.76%),,←,
8,"Merenda, Mark",20y 188d,28 (18-0-10 64.29%),9 (0.32),←,
6,"Naish, Chris",24y 220d,115 (47-1-67 41.30%),172 (1.50),←,
7,"Prescott, Ashley",23y 236d,39 (22-1-16 57.69%),1 (0.03),←,
12,"Richardson, Matthew",21y 46d,48 (24-0-24 50.00%),141 (2.94),←,
4,"Rogers, Matthew",22y 161d,48 (27-1-20 57.29%),44 (0.92),←,
5,"Tape, Jamie",22y 29d,52 (30-1-21 58.65%),3 (0.06),←,
29,"Torney, Jason",18y 323d,10 (5-1-4 55.00%),2 (0.20),←,
41,"Turner, Scott",25y 339d,102 (41-0-61 40.20%),32 (0.31),←,
Totals,Totals,23y 189d,1381 (648-17-716 46.92%),954 (0.69),,
C,"Walls, Robert",45y 288d,314 (148-2-164 47.45%),,6 (3-0-3 50.00%),
