Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",3,2,3,6,1,1.0,5.0,,,,1.0,,,1.0,,4.0,1.0,2.0,,2.0,,,
16,"Barnard, Paul",11,6,5,16,,1.0,,1.0,2.0,2.0,,1.0,1.0,1.0,,7.0,9.0,1.0,2.0,,1.0,,
22,"Barnes, John",4,1,4,8,,,21.0,,,,8.0,2.0,2.0,1.0,,5.0,2.0,,,3.0,,,
32,"Blumfield, Justin",8,2,10,18,,,1.0,3.0,1.0,6.0,2.0,1.0,1.0,1.0,,8.0,10.0,,,1.0,1.0,,
33,"Caracella, Blake",6,1,14,20,1,1.0,1.0,1.0,,3.0,6.0,1.0,1.0,1.0,,11.0,10.0,,,3.0,,,
38,"Denham, Sean",6,2,9,15,,,,,2.0,2.0,10.0,4.0,1.0,1.0,,8.0,7.0,,,4.0,,,
31,"Fletcher, Dustin",10,3,3,13,,1.0,4.0,,4.0,3.0,1.0,1.0,1.0,1.0,,8.0,4.0,1.0,,4.0,,,
11,"Hardwick, Damien",8,4,4,12,,,,,1.0,2.0,2.0,3.0,2.0,,,3.0,7.0,,,1.0,,,
26,"Heffernan, Chris",5,,3,8,,,,1.0,2.0,3.0,2.0,,,1.0,,5.0,3.0,,,,,,
5,"Hird, James",15,4,10,25,3,,,1.0,2.0,3.0,3.0,2.0,1.0,1.0,,11.0,14.0,2.0,1.0,2.0,,,
42,"Jacobs, Danny",3,1,1,4,,1.0,,,,1.0,,,1.0,1.0,,3.0,1.0,1.0,,,,,
14,"Johnson, Jason",6,1,6,12,,,,1.0,,4.0,3.0,3.0,,1.0,,6.0,6.0,,,1.0,1.0,,
1,"Johnson, Mark",13,2,4,17,,1.0,,1.0,1.0,4.0,2.0,5.0,,2.0,,4.0,12.0,,,2.0,,,
18,"Lloyd, Matthew",14,4,2,16,4,3.0,,1.0,,1.0,,1.0,2.0,3.0,,12.0,7.0,2.0,4.0,1.0,,,
13,"Long, Michael",15,4,4,19,,,,3.0,1.0,6.0,5.0,2.0,3.0,,,9.0,6.0,1.0,,2.0,,,
25,"Lucas, Scott",13,5,8,21,2,2.0,,1.0,3.0,3.0,2.0,2.0,,,1.0,9.0,13.0,1.0,2.0,1.0,,,
24,"Misiti, Joe",10,2,16,26,,,,,,3.0,6.0,5.0,1.0,2.0,,12.0,15.0,,1.0,3.0,,,
15,"Prior, Michael",6,1,4,10,,,,1.0,3.0,1.0,,2.0,,1.0,,2.0,8.0,,,3.0,,,
9,"Ramanauskas, Adam",3,1,4,7,1,,,1.0,,2.0,,,1.0,,,4.0,3.0,,,2.0,,,
7,"Solomon, Dean",4,2,6,10,,,,2.0,3.0,4.0,1.0,2.0,,,,7.0,4.0,,,,,,
21,"Wallis, Dean",,1,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,
6,"Wellman, Sean",6,2,2,8,,,,,,,,,,,,2.0,7.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,169,51,122,291,12,17.0,32.0,19.0,25.0,53.0,54.0,38.0,18.0,19.0,1.0,140.0,150.0,11.0,10.0,36.0,3.0,,
Opposition,Opposition,189,83,97,286,11,10.0,37.0,40.0,37.0,41.0,51.0,40.0,19.0,18.0,5.0,119.0,159.0,6.0,11.0,33.0,1.0,,
