St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
14,"Ball, Luke",19y 349d,23 (16-0-7 69.57%),15 (0.65),←,
6,"Black, Heath",24y 346d,110 (35-0-75 31.82%),48 (0.44),41 (17-0-24 41.46%),13 (0.32)
3,"Clarke, Xavier",20y 223d,43 (18-1-24 43.02%),24 (0.56),←,
26,"Dal Santo, Nick",20y 76d,33 (15-1-17 46.97%),15 (0.45),←,
22,"Fisher, Leigh",20y 19d,8 (7-0-1 87.50%),2 (0.25),←,
25,"Fisher, Sam",21y 303d,1 (1-0-0 100.00%),,←,
9,"Gehrig, Fraser",28y 66d,175 (87-1-87 50.00%),260 (1.49),60 (24-0-36 40.00%),101 (1.68)
18,"Goddard, Brendon",18y 354d,25 (16-0-9 64.00%),7 (0.28),←,
34,"Guerra, Brent",21y 345d,69 (51-0-18 73.91%),48 (0.70),4 (4-0-0 100.00%),9 (2.25)
2,"Hamill, Aaron",26y 262d,156 (73-0-83 46.79%),196 (1.26),64 (24-0-40 37.50%),82 (1.28)
35,"Harvey, Robert",32y 261d,284 (137-3-144 48.77%),164 (0.58),←,
8,"Hudghton, Max",27y 249d,139 (56-2-81 41.01%),13 (0.09),←,
5,"Jones, Austinn",27y 223d,186 (79-2-105 43.01%),119 (0.64),←,
33,"Knobel, Trent",23y 351d,37 (21-1-15 58.11%),5 (0.14),24 (12-1-11 52.08%),5 (0.21)
31,"Maguire, Matt",19y 344d,36 (17-0-19 47.22%),8 (0.22),←,
44,"Milne, Stephen",24y 61d,59 (19-1-39 33.05%),115 (1.95),←,
19,"Penny, Luke",23y 90d,57 (31-0-26 54.39%),5 (0.09),22 (16-0-6 72.73%),
17,"Powell, Stephen",27y 244d,103 (64-1-38 62.62%),86 (0.83),29 (18-0-11 62.07%),22 (0.76)
12,"Riewoldt, Nick",21y 204d,57 (24-1-32 42.98%),66 (1.16),←,
40,"Schwarze, Troy",22y 137d,41 (14-1-26 35.37%),7 (0.17),←,
4,"Thompson, Andrew",31y 200d,155 (64-2-89 41.94%),87 (0.56),←,
13,"Voss, Brett",26y 76d,98 (43-2-53 44.90%),32 (0.33),63 (24-1-38 38.89%),21 (0.33)
Totals,Totals,24y 68d,1895 (888-19-988 46.86%),1322 (0.70),,
C,"Thomas, Grant",46y 84d,58 (24-1-33 42.24%),,←,
