Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",25y 140d,151 (68-2-81 45.70%),118 (0.78),←,
13,"Brunton, Neil",23y 212d,21 (4-1-16 21.43%),3 (0.14),←,
28,"Cresswell, Daryn",21y 72d,4 (0-0-4 0.00%),3 (0.75),←,
4,"Doolan, Ben",19y 205d,25 (7-1-17 30.00%),4 (0.16),←,
48,"Gray, Troy",19y 158d,8 (1-1-6 18.75%),5 (0.63),←,
47,"Higgins, Leon",24y 36d,91 (31-2-58 35.16%),66 (0.73),←,
31,"Holmes, Darren",21y 334d,22 (5-2-15 27.27%),4 (0.18),←,
11,"Kappler, Darren",27y 192d,100 (33-0-67 33.00%),70 (0.70),13 (3-0-10 23.08%),19 (1.46)
14,"Kelly, Paul",23y 5d,48 (11-2-35 25.00%),21 (0.44),←,
1,"Lawson, Jamie",20y 302d,34 (9-2-23 29.41%),20 (0.59),←,
3,"Lewis, Dale",23y 90d,40 (10-2-28 27.50%),42 (1.05),←,
34,"Luff, Troy",22y 254d,15 (4-1-10 30.00%),15 (1.00),←,
8,"Minton-Connell, Simon",23y 98d,31 (10-0-21 32.26%),94 (3.03),12 (1-0-11 8.33%),44 (3.67)
10,"Mitchell, Barry",26y 239d,166 (70-2-94 42.77%),212 (1.28),←,
37,"Mooney, Jason",19y 58d,5 (0-0-5 0.00%),,←,
18,"Nettelbeck, Craig",20y 68d,38 (9-2-27 26.32%),24 (0.63),←,
15,"Strooper, David",24y 159d,61 (17-1-43 28.69%),68 (1.11),18 (3-1-14 19.44%),40 (2.22)
2,"Tunbridge, Brad",28y 189d,41 (10-2-29 26.83%),13 (0.32),←,
27,"Wheeler, Sanford",22y 118d,22 (3-1-18 15.91%),5 (0.23),←,
26,"Wright, Stephen",31y 149d,242 (106-1-135 44.01%),246 (1.02),←,
Totals,Totals,23y 154d,1165 (408-25-732 35.02%),1033 (0.89),,
C,"Buckenara, Gary",34y 30d,18 (3-1-14 19.44%),,←,
