Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Allison, Jacob",7,4,9,16,1,,,3.0,1.0,,1.0,1.0,,1.0,,5.0,12.0,,1.0,,,,67.0
31,"Andrews, Harris",7,7,4,11,,,,,1.0,1.0,,2.0,,1.0,,5.0,5.0,3.0,,5.0,,,97.0
43,"Barrett, Jake",6,3,7,13,1,,,2.0,,1.0,,3.0,1.0,,,4.0,8.0,,1.0,,,1.0,95.0
4,"Bastinac, Ryan",12,6,10,22,1,,,3.0,2.0,1.0,2.0,1.0,1.0,,,7.0,14.0,1.0,2.0,,,,85.0
17,"Beams, Claye",6,4,8,14,,,,4.0,,3.0,3.0,1.0,,,,6.0,8.0,,,1.0,,,61.0
9,"Beams, Dayne",16,7,17,33,3,1.0,,4.0,3.0,6.0,5.0,5.0,3.0,1.0,2.0,16.0,18.0,1.0,4.0,3.0,,,78.0
33,"Close, Michael",6,4,2,8,1,,,2.0,,1.0,,1.0,,,,2.0,6.0,1.0,,5.0,,,77.0
27,"Gardiner, Darcy",10,8,4,14,1,,,4.0,5.0,,1.0,1.0,,,,5.0,11.0,2.0,1.0,8.0,,,91.0
30,"Hipwood, Eric",5,5,5,10,1,,,,,2.0,,2.0,,1.0,,2.0,9.0,2.0,1.0,1.0,,3.0,82.0
35,"Lester, Ryan",9,5,9,18,,,,4.0,2.0,1.0,2.0,2.0,,1.0,,5.0,15.0,,,2.0,,,82.0
12,"Martin, Stefan",6,5,9,15,,,27.0,1.0,,2.0,4.0,3.0,,,,8.0,5.0,1.0,1.0,1.0,,1.0,84.0
36,"Mathieson, Rhys",6,1,13,19,,,1.0,3.0,1.0,3.0,7.0,2.0,5.0,1.0,,12.0,7.0,,,2.0,,,76.0
32,"Mayes, Sam",14,6,5,19,,,,,5.0,1.0,,3.0,1.0,1.0,,3.0,15.0,,,4.0,,,84.0
6,"McCluggage, Hugh",8,5,9,17,1,,,4.0,1.0,2.0,4.0,4.0,2.0,1.0,,5.0,12.0,,,,,2.0,73.0
25,"McStay, Daniel",6,5,7,13,,,,2.0,1.0,1.0,,3.0,,2.0,,5.0,8.0,2.0,,6.0,,1.0,88.0
10,"Rich, Daniel",16,2,9,25,,1.0,,,3.0,3.0,1.0,3.0,,,,11.0,13.0,,,1.0,,,80.0
18,"Robertson, Nick",7,3,9,16,,,,6.0,2.0,1.0,,3.0,,1.0,,3.0,13.0,,,3.0,,,90.0
38,"Rockliff, Tom",9,6,7,16,2,,,3.0,,3.0,,1.0,,1.0,,5.0,11.0,2.0,2.0,,,2.0,85.0
28,"Taylor, Lewis",16,3,6,22,,1.0,,2.0,2.0,5.0,,,,,,2.0,22.0,,,1.0,1.0,,81.0
14,"Walker, Josh",9,8,5,14,1,1.0,6.0,1.0,,1.0,,1.0,,1.0,,7.0,7.0,5.0,1.0,2.0,,,91.0
29,"Witherden, Alex",13,6,5,18,,,,5.0,3.0,1.0,,3.0,,2.0,,2.0,13.0,,,,,1.0,70.0
15,"Zorko, Dayne",16,7,10,26,1,,,8.0,3.0,6.0,5.0,4.0,1.0,1.0,,8.0,18.0,,,3.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,210,110,169,379,14,7.0,34.0,61.0,35.0,45.0,35.0,49.0,14.0,16.0,2.0,128.0,250.0,20.0,14.0,48.0,1.0,11.0,
Opposition,Opposition,194,92,192,386,16,8.0,47.0,68.0,28.0,51.0,36.0,57.0,16.0,14.0,4.0,139.0,248.0,11.0,18.0,38.0,9.0,14.0,
