North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Abraham, Winston",15,2,4,19,4,,,8.0,,6.0,1.0,1.0,3.0,2.0,,,,,,,,,
14,"Anderson, Brady",15,1,7,22,,,,,4.0,4.0,1.0,,2.0,,,,,,,,,,
11,"Archer, Glenn",4,,3,7,,,,,,2.0,,2.0,,,,,,,,,,,
26,"Bell, Peter",16,4,6,22,1,1.0,,2.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,
12,"Blakey, John",11,4,1,12,2,,,3.0,5.0,3.0,1.0,4.0,1.0,,,,,,,,,,
16,"Capuano, Mathew",4,2,5,9,,,6.0,1.0,,4.0,2.0,1.0,1.0,,,,,,,,,,
18,"Carey, Wayne",9,5,4,13,,,,4.0,4.0,4.0,,2.0,2.0,2.0,,,,,,,,,
9,"Chandler, Brett",7,,1,8,,,,2.0,2.0,1.0,2.0,,2.0,,,,,,,,,,
6,"Grant, Shannon",13,2,7,20,1,1.0,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,
29,"Harvey, Brent",14,9,5,19,5,,,1.0,,3.0,,2.0,3.0,,3.0,,,,,,,,
21,"Hewitt, Evan",4,2,2,6,,,3.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,
34,"King, David",1,,1,2,,,,,,,,1.0,,1.0,,,,,,,,,
4,"Martyn, Mick",8,4,4,12,,,1.0,,3.0,,,,,1.0,,,,,,,,,
5,"McCartney, Jason",7,4,7,14,,,3.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,
31,"McKernan, Corey",3,2,1,4,,1.0,,,,1.0,,1.0,,,,,,,,,,,
20,"Mellington, Anthony",3,,1,4,,,,2.0,,2.0,1.0,,1.0,,,,,,,,,,
28,"Pickett, Byron",14,5,4,18,,,,,4.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,
13,"Pike, Martin",10,2,7,17,,,,2.0,3.0,1.0,1.0,1.0,,2.0,,,,,,,,,
8,"Scott, Robert",17,3,3,20,,,,4.0,8.0,,1.0,,3.0,,,,,,,,,,
24,"Sholl, Craig",10,3,4,14,2,2.0,,4.0,,5.0,,1.0,2.0,3.0,,,,,,,,,
10,"Stevens, Anthony",12,4,3,15,,1.0,1.0,6.0,1.0,4.0,2.0,3.0,,4.0,,,,,,,,,
30,"Welsh, Scott",2,1,,2,,,,,1.0,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,199,59,80,279,15,8.0,14.0,43.0,39.0,49.0,17.0,26.0,25.0,21.0,6.0,,,,,,,,
Opposition,Opposition,180,44,103,283,10,9.0,31.0,26.0,31.0,57.0,26.0,38.0,21.0,25.0,,,,,,,,,
