West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",1,,4,5,,,,2.0,,,,,1.0,,,,,,,,,,
32,"Clape, Matt",11,4,8,19,1,,1.0,3.0,,,,,,3.0,,,,,,,,,
18,"Evans, Tony",7,3,8,15,,,,2.0,,,,,1.0,1.0,,,,,,,,,
23,"Harding, Paul",8,3,3,11,,,8.0,,,,,,1.0,1.0,,,,,,,,,
36,"Hart, David",15,2,5,20,1,,,1.0,,,,,2.0,2.0,,,,,,,,,
22,"Hynes, David",1,,5,6,,,2.0,,,,,,1.0,,,,,,,,,,
2,"Kemp, Dean",16,2,11,27,,,,1.0,,,,,1.0,,,,,,,,,,
15,"Laidley, Dani",10,2,5,15,,,,,,,,,,1.0,,,,,,,,,
5,"Lamb, Dwayne",10,2,6,16,,,,4.0,,,,,,1.0,,,,,,,,,
19,"Langdon, Karl",9,6,5,14,,,,2.0,,,,,,1.0,,,,,,,,,
28,"Lewis, Chris",4,1,2,6,1,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
3,"Mainwaring, Chris",18,8,11,29,,1.0,,3.0,,,,,2.0,1.0,3.0,,,,,,,,
30,"Matera, Peter",16,2,4,20,1,,,5.0,,,,,2.0,,,,,,,,,,
11,"McIntosh, Ashley",6,,4,10,,,3.0,,,,,,4.0,1.0,,,,,,,,,
4,"Sumich, Peter",6,3,,6,5,1.0,,,,,,,2.0,2.0,,,,,,,,,
7,"Turley, Craig",19,7,8,27,1,,,3.0,,,,,5.0,1.0,,,,,,,,,
39,"Waterman, Chris",13,4,12,25,,,,3.0,,,,,1.0,1.0,,,,,,,,,
31,"White, Mitchell",14,3,1,15,,,,2.0,,,,,1.0,,,,,,,,,,
9,"Wilson, Peter",10,4,4,14,1,1.0,,4.0,,,,,,1.0,,,,,,,,,
24,"Worsfold, John",8,2,2,10,,,,3.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,58,108,310,11,8.0,14.0,40.0,,,,,26.0,19.0,3.0,,,,,,,,
Opposition,Opposition,187,52,113,300,8,12.0,18.0,43.0,,,,,19.0,26.0,3.0,,,,,,,,
