Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Baker, Liam",5,1,12,17,1,1.0,,3.0,,3.0,2.0,3.0,1.0,1.0,,8.0,8.0,,,,2.0,,79.0
21,"Balta, Noah",6,5,2,8,3,,,1.0,,1.0,1.0,2.0,,,,,7.0,,2.0,,,,83.0
41 ↑,"Banks, Sam",4,1,2,6,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,4.0,,,1.0,,,32.0
51,"Blight, Jacob",6,3,5,11,,,,2.0,3.0,,,4.0,,1.0,,3.0,8.0,,,6.0,,,84.0
29,"Bolton, Shai",10,2,7,17,,2.0,,1.0,1.0,2.0,4.0,1.0,2.0,,,8.0,9.0,,1.0,1.0,5.0,,84.0
35,"Broad, Nathan",8,7,3,11,,,,,3.0,,1.0,,1.0,,,4.0,7.0,1.0,,3.0,,,95.0
30,"Brown, Tom",5,3,4,9,,,,1.0,,1.0,,3.0,,,,6.0,4.0,1.0,,5.0,,,84.0
44,"Campbell, Seth",4,1,1,5,,,,2.0,,2.0,1.0,2.0,1.0,1.0,,3.0,2.0,,,,,1.0,79.0
34,"Graham, Jack",6,2,11,17,,,,4.0,1.0,1.0,,6.0,,2.0,,3.0,14.0,,,,,,70.0
22,"Hopper, Jacob",12,7,13,25,,,,5.0,5.0,3.0,4.0,5.0,1.0,2.0,,9.0,16.0,,,,,,73.0
20,"Koschitzke, Jacob",7,4,5,12,2,,5.0,2.0,1.0,1.0,2.0,,1.0,,,6.0,6.0,3.0,2.0,2.0,,2.0,81.0
31,"Mansell, Rhyan",10,2,3,13,1,1.0,,4.0,,2.0,,1.0,1.0,,,5.0,8.0,,1.0,3.0,,,82.0
4 ↓,"Martin, Dustin",3,1,4,7,,,,,,,1.0,1.0,,1.0,,3.0,5.0,,,,,,48.0
28,"McAuliffe, Kane",2,,7,9,,1.0,,2.0,,2.0,2.0,1.0,,1.0,,5.0,4.0,,,1.0,,1.0,75.0
33,"McIntosh, Kamdyn",13,5,5,18,,1.0,,3.0,2.0,3.0,2.0,4.0,1.0,3.0,,7.0,13.0,2.0,,1.0,,,88.0
46,"Miller, Ben",9,6,5,14,,,,1.0,6.0,2.0,,1.0,1.0,,,5.0,9.0,1.0,,12.0,,,90.0
25,"Nankervis, Toby",11,2,6,17,1,,43.0,3.0,2.0,4.0,9.0,6.0,4.0,3.0,,11.0,5.0,,,4.0,,,85.0
13,"Ralphsmith, Hugo",8,5,7,15,,,,2.0,,5.0,,2.0,1.0,,,4.0,11.0,,1.0,1.0,,,82.0
17,"Rioli, Daniel",14,7,10,24,,,,3.0,2.0,3.0,1.0,2.0,1.0,,,5.0,20.0,,,2.0,4.0,1.0,82.0
15,"Short, Jayden",11,4,5,16,,,,,3.0,,,3.0,1.0,1.0,,2.0,9.0,,,2.0,,,76.0
40,"Sonsie, Tyler",10,4,6,16,1,,,,,5.0,1.0,4.0,1.0,,,5.0,10.0,,1.0,,,,75.0
14,"Taranto, Tim",17,2,10,27,1,,,2.0,2.0,6.0,9.0,3.0,1.0,,,12.0,13.0,,,,,,84.0
1,"Vlastuin, Nick",12,4,9,21,,,,3.0,5.0,,,4.0,2.0,,,9.0,8.0,,,,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,78,142,335,10,10.0,48.0,44.0,37.0,47.0,41.0,60.0,22.0,17.0,,125.0,200.0,8.0,8.0,44.0,11.0,5.0,
Opposition,Opposition,234,102,155,389,20,11.0,25.0,59.0,36.0,58.0,41.0,59.0,17.0,22.0,6.0,131.0,246.0,12.0,16.0,48.0,9.0,18.0,
