Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bruce, Cameron",20y 178d,3 (1-0-2 33.33%),6 (2.00),←,
28,"Collins, Matthew",23y 53d,21 (10-0-11 47.62%),6 (0.29),7 (4-0-3 57.14%),4 (0.57)
8,"Cook, James",26y 79d,77 (49-1-27 64.29%),139 (1.81),3 (1-0-2 33.33%),8 (2.67)
33,"Farmer, Jeff",22y 276d,84 (31-0-53 36.90%),156 (1.86),←,
21,"Febey, Steven",30y 220d,220 (110-0-110 50.00%),33 (0.15),←,
18,"Green, Brad",19y 13d,2 (1-0-1 50.00%),2 (1.00),←,
4,"Grgic, Brent",20y 170d,44 (17-0-27 38.64%),22 (0.50),←,
27,"Ingerson, Anthony",30y 165d,126 (48-0-78 38.10%),40 (0.32),89 (32-0-57 35.96%),15 (0.17)
36,"Leoncelli, Andrew",25y 253d,67 (26-0-41 38.81%),21 (0.31),←,
35,"McDonald, Anthony",27y 287d,57 (22-0-35 38.60%),24 (0.42),←,
23,"McDonald, James",23y 173d,44 (20-0-24 45.45%),18 (0.41),←,
9,"Neitz, David",25y 64d,140 (60-0-80 42.86%),217 (1.55),←,
7,"Powell, Stephen",23y 201d,33 (20-1-12 62.12%),22 (0.67),3 (1-0-2 33.33%),1 (0.33)
43,"Rigoni, Guy",25y 243d,48 (23-0-25 47.92%),16 (0.33),←,
24,"Robertson, Russell",21y 123d,35 (16-0-19 45.71%),37 (1.06),←,
5,"Schwarz, David",27y 246d,117 (48-1-68 41.45%),184 (1.57),←,
10,"Seecamp, Marcus",27y 243d,138 (52-0-86 37.68%),18 (0.13),87 (34-0-53 39.08%),8 (0.09)
46,"Simmonds, Troy",21y 257d,8 (1-0-7 12.50%),3 (0.38),←,
42,"Walsh, Peter",23y 246d,21 (6-0-15 28.57%),2 (0.10),←,
34,"White, Jeff",23y 36d,78 (34-0-44 43.59%),42 (0.54),46 (21-0-25 45.65%),24 (0.52)
22,"Woewodin, Shane",23y 258d,72 (27-0-45 37.50%),26 (0.36),←,
13,"Yze, Adem",22y 187d,97 (37-0-60 38.14%),41 (0.42),←,
Totals,Totals,24y 131d,1532 (659-3-870 43.02%),1075 (0.70),,
C,"Daniher, Neale",39y 40d,50 (23-0-27 46.00%),,←,
