Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",14,6,5,19,,,,5.0,3.0,2.0,1.0,1.0,,,1.0,7.0,10.0,3.0,,7.0,,1.0,100.0
16,"Brown, Leigh",3,2,5,8,,,1.0,1.0,,,1.0,1.0,,1.0,,3.0,5.0,1.0,,2.0,1.0,,100.0
2,"Colbert, Leigh",5,2,4,9,,,,,,1.0,,2.0,,1.0,,3.0,6.0,,,,,,31.0
24,"Firrito, Michael",12,3,5,17,,,7.0,6.0,1.0,7.0,5.0,1.0,1.0,,,10.0,8.0,,1.0,2.0,,1.0,80.0
6,"Grant, Shannon",8,7,3,11,4,1.0,,,,3.0,,1.0,1.0,1.0,,3.0,9.0,1.0,5.0,2.0,,1.0,92.0
31,"Hale, David",8,4,7,15,1,,16.0,4.0,1.0,,3.0,,3.0,,,7.0,8.0,1.0,,5.0,,,78.0
39,"Harding, Leigh",6,1,,6,,1.0,,,,4.0,,3.0,,1.0,,3.0,3.0,,,,2.0,,57.0
4,"Harris, Daniel",11,2,8,19,,,,3.0,2.0,4.0,9.0,1.0,2.0,,,12.0,6.0,,,1.0,1.0,2.0,79.0
29,"Harvey, Brent",17,6,11,28,2,1.0,,,,5.0,4.0,3.0,,,,9.0,18.0,,1.0,3.0,2.0,1.0,91.0
21,"Jones, Corey",8,2,7,15,,,1.0,3.0,2.0,3.0,3.0,1.0,,1.0,,8.0,6.0,,,2.0,1.0,,79.0
35,"Makepeace, Troy",8,5,3,11,,,,1.0,7.0,,1.0,,1.0,,,4.0,7.0,1.0,,1.0,5.0,,100.0
20,"Petrie, Drew",7,5,3,10,,,2.0,,1.0,3.0,,4.0,,1.0,,3.0,7.0,,1.0,2.0,,,58.0
30,"Pratt, Daniel",3,,2,5,,,,1.0,,1.0,,1.0,,1.0,,2.0,3.0,,,1.0,,,57.0
3,"Rawlings, Brady",7,7,7,14,,,,2.0,1.0,1.0,1.0,,,,,2.0,12.0,,,,5.0,,100.0
26,"Rocca, Saverio",8,7,1,9,3,3.0,1.0,,,2.0,,1.0,,,,,8.0,,5.0,1.0,,1.0,92.0
32,"Sansbury, Eddie",5,4,4,9,,2.0,,2.0,,1.0,,2.0,,1.0,,3.0,6.0,1.0,2.0,1.0,,1.0,77.0
7,"Simpson, Adam",9,3,15,24,,,2.0,1.0,,2.0,7.0,,1.0,,,12.0,13.0,,,1.0,,,93.0
9,"Sinclair, Jess",12,6,8,20,,,,1.0,3.0,1.0,2.0,1.0,1.0,,,8.0,13.0,1.0,1.0,3.0,1.0,,100.0
10,"Smith, Jesse",6,1,3,9,,,,4.0,1.0,1.0,,2.0,1.0,,,3.0,7.0,,,,,,50.0
12,"Stevens, Michael",13,3,2,15,,,,,7.0,4.0,3.0,,,,,3.0,10.0,,,4.0,3.0,,100.0
23,"Thompson, Nathan",11,8,6,17,2,2.0,1.0,1.0,,3.0,1.0,,1.0,,,6.0,11.0,,2.0,1.0,,2.0,91.0
8,"Wells, Daniel",8,4,2,10,1,,,1.0,3.0,3.0,,2.0,,2.0,,3.0,7.0,,,3.0,,,95.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,88,111,300,13,14.0,31.0,36.0,32.0,51.0,41.0,27.0,12.0,10.0,1.0,114.0,183.0,9.0,18.0,42.0,21.0,10.0,
Opposition,Opposition,183,115,134,317,18,10.0,29.0,40.0,38.0,50.0,23.0,31.0,10.0,12.0,5.0,92.0,227.0,6.0,20.0,36.0,19.0,15.0,
