Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
47,"Beams, Ben",20y 264d,3 (2-0-1 66.67%),4 (1.33),←,
32,"Carter, Nick",21y 10d,23 (2-0-21 8.70%),5 (0.22),1 (1-0-0 100.00%),
8,"Farmer, Jeff",21y 318d,69 (28-0-41 40.58%),136 (1.97),←,
21,"Febey, Steven",29y 262d,209 (109-0-100 52.15%),31 (0.15),←,
15,"Hopgood, Paul",25y 291d,97 (42-0-55 43.30%),9 (0.09),←,
27,"Ingerson, Anthony",29y 207d,108 (45-0-63 41.67%),40 (0.37),71 (29-0-42 40.85%),15 (0.21)
7,"Kowal, Darren",26y 324d,97 (48-0-49 49.48%),39 (0.40),←,
36,"Leoncelli, Andrew",24y 295d,49 (23-0-26 46.94%),12 (0.24),←,
45,"Longmuir, Troy",19y 348d,11 (5-0-6 45.45%),3 (0.27),←,
23,"McDonald, James",22y 215d,30 (18-0-12 60.00%),15 (0.50),←,
9,"Neitz, David",24y 106d,126 (57-0-69 45.24%),186 (1.48),←,
44,"Nicholson, Alistair",21y 65d,7 (3-0-4 42.86%),,←,
43,"Rigoni, Guy",24y 285d,32 (20-0-12 62.50%),9 (0.28),←,
5,"Schwarz, David",26y 288d,99 (45-1-53 45.96%),155 (1.57),←,
10,"Seecamp, Marcus",26y 285d,128 (50-0-78 39.06%),17 (0.13),77 (32-0-45 41.56%),7 (0.09)
2,"Tingay, Stephen",28y 268d,160 (88-0-72 55.00%),83 (0.52),←,
12,"Viney, Todd",33y 39d,223 (109-1-113 49.10%),86 (0.39),←,
42,"Walsh, Peter",22y 288d,6 (3-0-3 50.00%),,←,
26,"Ward, Daniel",21y 303d,7 (3-0-4 42.86%),1 (0.14),←,
34,"White, Jeff",22y 78d,61 (32-0-29 52.46%),36 (0.59),29 (19-0-10 65.52%),18 (0.62)
22,"Woewodin, Shane",22y 300d,54 (24-0-30 44.44%),16 (0.30),←,
13,"Yze, Adem",21y 229d,79 (34-0-45 43.04%),31 (0.39),←,
Totals,Totals,24y 197d,1678 (790-2-886 47.08%),914 (0.54),,
C,"Daniher, Neale",38y 82d,32 (20-0-12 62.50%),,←,
