West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
37,"Barrass, Tom",26y 232d,107 (64-1-42 60.28%),1 (0.01),←,
39,"Clark, Greg",25y 4d,4 (0-0-4 0.00%),1 (0.25),←,
15,"Cripps, Jamie",30y 35d,206 (117-1-88 57.04%),252 (1.22),190 (109-1-80 57.63%),236 (1.24)
27,"Darling, Jack",29y 349d,246 (148-1-97 60.37%),463 (1.88),←,
14,"Duggan, Liam",25y 168d,125 (75-0-50 60.00%),11 (0.09),←,
42,"Edwards, Harry",21y 239d,20 (7-0-13 35.00%),,←,
3,"Gaff, Andrew",29y 346d,242 (145-1-96 60.12%),79 (0.33),←,
19,"Hough, Brady",19y 84d,5 (1-0-4 20.00%),,←,
40,"Jamieson, Callum",21y 301d,5 (0-0-5 0.00%),,←,
31,"Jones, Jamaine",23y 241d,32 (15-0-17 46.88%),17 (0.53),25 (10-0-15 40.00%),13 (0.52)
11,"Kelly, Tim",27y 306d,93 (50-0-43 53.76%),61 (0.66),45 (20-0-25 44.44%),13 (0.29)
17,"Kennedy, Josh",34y 276d,286 (148-2-136 52.10%),701 (2.45),264 (145-1-118 55.11%),690 (2.61)
20,"McGovern, Jeremy",30y 43d,162 (98-0-64 60.49%),37 (0.23),←,
30,"Nelson, Jackson",26y 74d,98 (60-0-38 61.22%),2 (0.02),←,
10,"Petrevski-Seton, Sam",24y 98d,101 (27-0-74 26.73%),20 (0.20),7 (0-0-7 0.00%),
8,"Redden, Jack",31y 170d,252 (118-1-133 47.02%),76 (0.30),123 (74-0-49 60.16%),24 (0.20)
35,"Rotham, Josh",24y 92d,41 (20-0-21 48.78%),,←,
13,"Shuey, Luke",31y 360d,227 (138-1-88 61.01%),138 (0.61),←,
2,"Waterman, Jake",24y 22d,63 (35-0-28 55.56%),55 (0.87),←,
36,"West, Connor",23y 21d,13 (3-0-10 23.08%),1 (0.08),←,
32,"Williams, Bailey",22y 41d,16 (6-0-10 37.50%),8 (0.50),←,
22,"Winder, Isiah",20y 12d,6 (0-0-6 0.00%),4 (0.67),←,
23,"Witherden, Alex",23y 260d,77 (31-0-46 40.26%),6 (0.08),18 (5-0-13 27.78%),1 (0.06)
Totals,Totals,25y 355d,2427 (1306-8-1113 53.81%),1933 (0.80),,
C,"Simpson, Adam",46y 101d,192 (115-1-76 60.16%),,←,
