Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",9,6,3,12,1,,2.0,,2.0,2.0,,2.0,1.0,1.0,,4.0,8.0,1.0,1.0,3.0,,,94.0
48,"Baker, Liam",13,6,4,17,,2.0,,5.0,2.0,4.0,2.0,1.0,3.0,,,5.0,12.0,,1.0,,,1.0,77.0
38,"Balta, Noah",8,2,3,11,,,7.0,2.0,1.0,2.0,1.0,7.0,2.0,1.0,,9.0,4.0,2.0,1.0,1.0,,,78.0
29,"Bolton, Shai",6,3,4,10,,,,1.0,,4.0,2.0,2.0,,,,3.0,7.0,,1.0,,,,75.0
35,"Broad, Nathan",6,4,2,8,,,,1.0,2.0,1.0,,3.0,,3.0,,2.0,8.0,,,2.0,,,62.0
7,"Butler, Dan",4,3,2,6,2,,,2.0,,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,,1.0,,,1.0,78.0
22,"Caddy, Josh",11,5,11,22,,,,1.0,,5.0,3.0,2.0,1.0,,,7.0,15.0,,1.0,2.0,1.0,2.0,83.0
11,"Castagna, Jason",9,6,4,13,1,1.0,,1.0,,6.0,,1.0,2.0,1.0,,8.0,6.0,1.0,2.0,1.0,1.0,,79.0
9,"Cotchin, Trent",15,4,8,23,,,,1.0,1.0,3.0,3.0,6.0,1.0,4.0,,8.0,16.0,,,1.0,,,72.0
10,"Edwards, Shane",5,1,11,16,,,,2.0,4.0,,6.0,,,,,11.0,5.0,,,2.0,,,85.0
5,"Ellis, Brandon",13,5,8,21,,,,3.0,4.0,1.0,3.0,1.0,1.0,,,5.0,16.0,,,2.0,4.0,,89.0
42,"Garthwaite, Ryan",2,1,2,4,,,,1.0,2.0,,,3.0,,3.0,,2.0,2.0,,,7.0,,,96.0
2,"Grimes, Dylan",4,1,4,8,,,,1.0,,,,2.0,1.0,1.0,,4.0,3.0,,,7.0,1.0,,92.0
13,"Higgins, Jack",8,2,3,11,,,,2.0,1.0,3.0,1.0,2.0,,,,5.0,5.0,,,,,1.0,85.0
14,"Houli, Bachar",22,4,16,38,,,,6.0,7.0,3.0,,3.0,3.0,,,11.0,24.0,,,,2.0,,85.0
19,"Lynch, Tom",5,3,,5,1,1.0,2.0,2.0,,1.0,,1.0,1.0,,,3.0,3.0,1.0,2.0,5.0,,1.0,95.0
4,"Martin, Dustin",15,3,6,21,3,1.0,,5.0,,3.0,3.0,3.0,,,,7.0,11.0,1.0,1.0,,,,84.0
33,"McIntosh, Kamdyn",7,4,7,14,,,,1.0,,3.0,1.0,1.0,,1.0,,3.0,10.0,1.0,,1.0,1.0,1.0,78.0
3,"Prestia, Dion",12,3,11,23,1,,,4.0,3.0,3.0,9.0,2.0,1.0,1.0,,10.0,12.0,,,2.0,,,75.0
47,"Soldo, Ivan",1,2,3,4,,,28.0,7.0,1.0,,1.0,3.0,1.0,3.0,,4.0,,2.0,,4.0,,,77.0
44,"Stack, Sydney",11,5,13,24,,1.0,,4.0,,3.0,1.0,3.0,1.0,1.0,,11.0,14.0,1.0,,2.0,,,80.0
1,"Vlastuin, Nick",4,3,11,15,,,,3.0,2.0,1.0,3.0,2.0,,,,6.0,9.0,,,4.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,76,136,326,9,8.0,39.0,55.0,32.0,49.0,40.0,51.0,20.0,21.0,,131.0,193.0,10.0,11.0,46.0,10.0,7.0,
Opposition,Opposition,197,72,159,356,15,9.0,40.0,72.0,38.0,47.0,43.0,49.0,21.0,20.0,6.0,153.0,212.0,14.0,11.0,39.0,7.0,14.0,
