Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Aarts, Jake",7,3,8,15,1,1.0,,3.0,3.0,,1.0,5.0,3.0,3.0,,8.0,8.0,,,1.0,,,81.0
7,"Baker, Liam",6,3,8,14,1,,,2.0,1.0,1.0,,5.0,1.0,3.0,,6.0,9.0,,1.0,1.0,,,82.0
21,"Balta, Noah",8,5,2,10,2,,,1.0,1.0,1.0,,5.0,1.0,,,4.0,6.0,1.0,2.0,5.0,,,86.0
29,"Bolton, Shai",9,3,7,16,3,2.0,,2.0,,2.0,2.0,2.0,,,,7.0,9.0,1.0,1.0,,1.0,,80.0
35,"Broad, Nathan",14,7,4,18,,,,1.0,6.0,1.0,,3.0,,1.0,,,18.0,,,5.0,1.0,,86.0
11,"Castagna, Jason",10,9,6,16,,1.0,,,2.0,2.0,,1.0,,,,6.0,11.0,2.0,2.0,,,2.0,89.0
9,"Cotchin, Trent",6,1,8,14,,,,2.0,1.0,2.0,3.0,2.0,,,,9.0,7.0,,,2.0,,1.0,76.0
10,"Edwards, Shane",5,2,9,14,,1.0,,3.0,,2.0,1.0,3.0,,1.0,,5.0,8.0,,1.0,1.0,,2.0,83.0
28,"Gibcus, Josh",3,5,7,10,,,,,3.0,,,2.0,,1.0,,3.0,8.0,,,6.0,,,73.0
34,"Graham, Jack",8,4,6,14,,,,3.0,2.0,3.0,1.0,7.0,2.0,3.0,,6.0,9.0,,,,,,64.0
2,"Grimes, Dylan",7,3,7,14,,,,1.0,3.0,,1.0,4.0,1.0,2.0,,5.0,6.0,1.0,,2.0,,,83.0
19,"Lynch, Tom",4,3,1,5,2,1.0,,2.0,,1.0,,4.0,,2.0,,4.0,1.0,2.0,2.0,,,,92.0
4,"Martin, Dustin",18,3,3,21,1,,,,1.0,7.0,3.0,3.0,2.0,2.0,,11.0,11.0,,,2.0,1.0,,87.0
25,"Nankervis, Toby",3,1,10,13,,,22.0,1.0,2.0,,4.0,5.0,1.0,2.0,,6.0,6.0,,,1.0,,,78.0
50,"Pickett, Marlion",11,7,7,18,,,,5.0,3.0,3.0,,4.0,2.0,2.0,,6.0,13.0,1.0,,,2.0,,87.0
3 ↓,"Prestia, Dion",6,2,4,10,,,,1.0,,1.0,2.0,1.0,1.0,,,6.0,4.0,,,1.0,,,24.0
45 ↑,"Ralphsmith, Hugo",4,,6,10,,,,,3.0,1.0,,3.0,1.0,,,4.0,5.0,,,3.0,1.0,,56.0
8,"Riewoldt, Jack",5,2,1,6,1,2.0,,1.0,,2.0,,4.0,2.0,1.0,,2.0,5.0,,1.0,2.0,,,79.0
17,"Rioli, Daniel",8,6,5,13,,,,1.0,3.0,2.0,,2.0,,,,2.0,11.0,,,1.0,2.0,1.0,89.0
5,"Ross, Jack",13,7,6,19,,,,,3.0,4.0,1.0,4.0,1.0,1.0,,5.0,15.0,,,5.0,1.0,,84.0
15,"Short, Jayden",19,2,2,21,,,,1.0,11.0,2.0,,3.0,,1.0,,1.0,10.0,,,3.0,4.0,,89.0
20,"Soldo, Ivan",2,,3,5,,,7.0,,,3.0,3.0,2.0,2.0,1.0,,4.0,1.0,,,2.0,,1.0,60.0
6,"Tarrant, Robbie",5,3,6,11,,,,2.0,2.0,,,5.0,,2.0,,4.0,7.0,,,5.0,,,91.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,81,126,307,11,10.0,29.0,32.0,50.0,40.0,22.0,79.0,20.0,28.0,,114.0,188.0,8.0,10.0,48.0,13.0,7.0,
Opposition,Opposition,207,84,157,364,14,17.0,26.0,42.0,29.0,64.0,40.0,56.0,28.0,20.0,6.0,135.0,225.0,4.0,11.0,44.0,17.0,9.0,
