Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvey, Mark",15,9,4,19,1,,,2.0,4.0,7.0,,2.0,2.0,,,4.0,14.0,,1.0,1.0,1.0,,
11,"Bandy, Daniel",5,1,2,7,1,1.0,2.0,3.0,,2.0,1.0,1.0,2.0,1.0,,6.0,1.0,1.0,,4.0,,,
18,"Bartlett, Trent",4,4,4,8,1,,,,,,1.0,,,,,7.0,2.0,2.0,1.0,1.0,,,
40,"Birss, Shane",6,2,5,11,1,,,2.0,1.0,1.0,1.0,,,,,2.0,9.0,,,1.0,,,
20,"Bowden, Patrick",3,1,6,9,,,,1.0,,1.0,2.0,,,,,5.0,4.0,,1.0,,,,
17,"Brown, Nathan",16,9,6,22,1,,,2.0,4.0,5.0,1.0,2.0,1.0,,2.0,3.0,21.0,,,,3.0,,
16,"Croft, Matthew",7,8,4,11,,,,3.0,2.0,1.0,,2.0,,1.0,,2.0,9.0,1.0,,3.0,,,
14,"Darcy, Luke",16,6,11,27,1,,12.0,2.0,1.0,1.0,11.0,2.0,6.0,,,20.0,6.0,1.0,,1.0,1.0,,
28,"Dimattina, Paul",11,4,5,16,,,,1.0,,4.0,3.0,2.0,3.0,1.0,,5.0,11.0,,,1.0,,,
4,"Garlick, Simon",13,6,2,15,1,,,1.0,4.0,2.0,1.0,5.0,2.0,1.0,,5.0,12.0,,3.0,1.0,,,
13,"Giansiracusa, Daniel",5,4,6,11,1,,,1.0,1.0,1.0,,2.0,,,,2.0,9.0,1.0,1.0,2.0,1.0,,
9,"Gilbee, Lindsay",6,3,3,9,,,,,1.0,,,1.0,1.0,,,3.0,6.0,1.0,,1.0,,,
3,"Grant, Chris",14,7,7,21,,2.0,,,5.0,1.0,2.0,2.0,2.0,1.0,,10.0,11.0,1.0,2.0,,,,
8,"Hahn, Mitch",3,,4,7,1,,,1.0,1.0,,2.0,3.0,1.0,2.0,,7.0,2.0,,,,,,
22,"Harrison, Ben",17,8,10,27,,1.0,,,4.0,2.0,2.0,,,,,6.0,22.0,,1.0,5.0,,,
25,"Hunter, Kingsley",5,2,5,10,1,,2.0,,1.0,2.0,,2.0,,,,2.0,8.0,,1.0,3.0,1.0,,
6,"Johnson, Brad",12,6,7,19,2,,,,1.0,3.0,3.0,1.0,,1.0,,6.0,13.0,,1.0,,,,
35,"Kretiuk, Steven",5,2,5,10,,,2.0,1.0,2.0,1.0,,1.0,,,,5.0,5.0,,,4.0,,,
39,"Liberatore, Tony",4,4,11,15,,,,7.0,1.0,1.0,2.0,4.0,3.0,2.0,,5.0,10.0,,,5.0,,,
23,"McMahon, Jordan",5,1,1,6,,,,,1.0,1.0,,1.0,,,,1.0,5.0,,,1.0,,,
2,"Murphy, Robert",11,5,8,19,,,,1.0,1.0,2.0,2.0,1.0,,,,8.0,10.0,1.0,,,3.0,,
5,"Smith, Rohan",19,7,11,30,,,,,5.0,3.0,1.0,2.0,,,,3.0,25.0,,,3.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,202,99,127,329,12,6.0,18.0,28.0,40.0,41.0,35.0,36.0,23.0,10.0,2.0,117.0,215.0,9.0,12.0,37.0,12.0,,
Opposition,Opposition,176,99,108,284,14,10.0,40.0,60.0,27.0,57.0,30.0,44.0,10.0,23.0,4.0,88.0,200.0,10.0,11.0,39.0,34.0,,
