Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
14,"Bird, Craig",22y 142d,50 (26-1-23 53.00%),16 (0.32),←,
24,"Bolton, Jude",31y 89d,268 (145-4-119 54.85%),133 (0.50),←,
8,"Dennis-Lane, Trent",22y 286d,10 (8-0-2 80.00%),20 (2.00),←,
37,"Goodes, Adam",31y 155d,287 (156-4-127 55.05%),325 (1.13),←,
39,"Grundy, Heath",25y 10d,80 (44-1-35 55.63%),18 (0.22),←,
4,"Hannebery, Dan",20y 108d,39 (22-1-16 57.69%),12 (0.31),←,
15,"Jack, Kieren",23y 349d,77 (38-2-37 50.65%),46 (0.60),←,
32,"Jetta, Lewis",22y 39d,31 (18-1-12 59.68%),12 (0.39),←,
34,"Johnson, Alex",19y 102d,8 (6-0-2 75.00%),1 (0.13),←,
12,"Kennedy, Josh",22y 357d,48 (26-1-21 55.21%),20 (0.42),35 (21-1-13 61.43%),16 (0.46)
17,"Kennelly, Tadhg",29y 346d,185 (115-1-69 62.43%),29 (0.16),←,
9,"Malceski, Nick",26y 301d,96 (61-1-34 64.06%),44 (0.46),←,
29,"Mattner, Martin",28y 310d,178 (101-2-75 57.30%),38 (0.21),80 (41-2-37 52.50%),24 (0.30)
21,"McGlynn, Ben",25y 310d,69 (38-1-30 55.80%),72 (1.04),25 (15-1-9 62.00%),44 (1.76)
3,"McVeigh, Jarrad",26y 66d,158 (90-3-65 57.91%),111 (0.70),←,
5,"OKeefe, Ryan",30y 139d,220 (123-3-94 56.59%),214 (0.97),←,
20,"Reid, Sam",19y 167d,12 (8-1-3 70.83%),9 (0.75),←,
25,"Richards, Ted",28y 152d,144 (80-3-61 56.60%),31 (0.22),111 (61-3-47 56.31%),12 (0.11)
30,"Roberts-Thomson, Lewis",27y 277d,138 (80-1-57 58.33%),20 (0.14),←,
1,"Seaby, Mark",27y 42d,112 (70-1-41 62.95%),68 (0.61),10 (8-1-1 85.00%),4 (0.40)
2,"Shaw, Rhyce",29y 239d,150 (76-1-73 51.00%),38 (0.25),56 (28-1-27 50.89%),18 (0.32)
40,"Smith, Nick",23y,40 (19-1-20 48.75%),8 (0.20),←,
Totals,Totals,25y 248d,2400 (1350-34-1016 56.25%),1285 (0.54),,
C,"Longmire, John",40y 163d,11 (7-1-3 68.18%),,←,
