Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",24y 133d,76 (49-2-25 65.79%),24 (0.32),←,
21,"Balta, Noah",22y 229d,54 (35-0-19 64.81%),19 (0.35),←,
29,"Bolton, Shai",23y 183d,79 (50-2-27 64.56%),78 (0.99),←,
35,"Broad, Nathan",29y 55d,96 (69-1-26 72.40%),1 (0.01),←,
42,"Clarke, Judson",18y 235d,1 (1-0-0 100.00%),2 (2.00),←,
9,"Cotchin, Trent",32y 63d,279 (154-3-122 55.73%),131 (0.47),←,
10,"Edwards, Shane",33y 227d,293 (151-6-136 52.56%),179 (0.61),←,
28,"Gibcus, Josh",19y 66d,10 (6-0-4 60.00%),2 (0.20),←,
34,"Graham, Jack",24y 104d,88 (59-2-27 68.18%),38 (0.43),←,
2,"Grimes, Dylan",30y 328d,200 (126-2-72 63.50%),3 (0.01),←,
23,"Lambert, Kane",30y 195d,133 (90-1-42 68.05%),78 (0.59),←,
4,"Martin, Dustin",30y 348d,266 (152-3-111 57.71%),300 (1.13),←,
33,"McIntosh, Kamdyn",28y 67d,135 (89-1-45 66.30%),37 (0.27),←,
25,"Nankervis, Toby",27y 301d,110 (76-0-34 69.09%),34 (0.31),98 (69-0-29 70.41%),31 (0.32)
50,"Pickett, Marlion",30y 154d,46 (27-2-17 60.87%),9 (0.20),←,
3,"Prestia, Dion",29y 240d,182 (88-1-93 48.63%),59 (0.32),87 (62-1-24 71.84%),29 (0.33)
45,"Ralphsmith, Hugo",20y 212d,13 (6-0-7 46.15%),7 (0.54),←,
8,"Riewoldt, Jack",33y 221d,315 (166-6-143 53.65%),737 (2.34),←,
17,"Rioli, Daniel",25y 54d,126 (80-2-44 64.29%),92 (0.73),←,
15,"Short, Jayden",26y 136d,126 (79-2-45 63.49%),24 (0.19),←,
20,"Soldo, Ivan",26y 56d,45 (33-1-11 74.44%),16 (0.36),←,
6,"Tarrant, Robbie",33y 45d,183 (81-1-101 44.54%),44 (0.24),9 (4-0-5 44.44%),
1,"Vlastuin, Nick",28y 51d,180 (114-2-64 63.89%),27 (0.15),←,
Totals,Totals,27y 129d,3036 (1781-40-1215 58.66%),1941 (0.64),,
C,"Hardwick, Damien",49y 295d,286 (161-4-121 56.99%),,←,
