Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bugg, Tomas",2,,3,5,,2.0,,,,1.0,,1.0,,1.0,,2.0,3.0,,,1.0,,,92.0
18,"Cameron, Jeremy",13,7,3,16,3,1.0,,1.0,1.0,1.0,,1.0,1.0,,,5.0,9.0,2.0,3.0,2.0,,,90.0
35,"Corr, Aidan",4,,5,9,,,,1.0,1.0,1.0,,2.0,,,,3.0,4.0,,,5.0,,,84.0
13,"Darley, Sam",16,2,4,20,1,,,2.0,5.0,2.0,1.0,3.0,1.0,,,6.0,13.0,,,1.0,,,90.0
1,"Davis, Phil",14,5,3,17,,,,1.0,6.0,,,8.0,1.0,1.0,,5.0,11.0,,,5.0,,,87.0
22 ↑,"Edwards, Shaun",3,4,7,10,,,,,1.0,,1.0,,2.0,,,4.0,7.0,,,,1.0,,75.0
26,"Giles, Jonathan",3,1,1,4,,,36.0,2.0,,,2.0,3.0,,1.0,,,2.0,,1.0,1.0,,,93.0
38,"Gilham, Stephen",7,3,5,12,,,,3.0,1.0,1.0,,2.0,,,,3.0,7.0,1.0,,8.0,,,94.0
2,"Hampton, Curtly",7,2,6,13,,,,5.0,4.0,3.0,2.0,4.0,2.0,1.0,,6.0,6.0,,,1.0,1.0,,88.0
19,"Haynes, Nick",9,5,5,14,,,,3.0,2.0,,,4.0,1.0,2.0,,5.0,11.0,,,3.0,,,85.0
33,"Hoskin-Elliott, Will",5,2,1,6,,2.0,,1.0,1.0,,2.0,2.0,,1.0,,3.0,3.0,,1.0,,,,74.0
39,"Mohr, Tim",5,3,5,10,,,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,,4.0,5.0,,,3.0,,,92.0
37,"OhAilpin, Setanta",8,5,3,11,,,3.0,,3.0,1.0,,3.0,,,,3.0,8.0,,1.0,1.0,,,87.0
24,"ORourke, Jonathan",5,2,2,7,,,,3.0,1.0,,1.0,4.0,,2.0,,2.0,5.0,,,1.0,,,78.0
7,"Palmer, Rhys",6,2,6,12,,,,2.0,2.0,1.0,2.0,1.0,,,,4.0,8.0,,,,,1.0,63.0
9 ↓,"Scully, Tom",3,1,,3,,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,8.0
5,"Shiel, Dylan",15,5,7,22,,1.0,,2.0,4.0,6.0,6.0,5.0,1.0,3.0,,10.0,12.0,,,1.0,,,86.0
10,"Smith, Devon",10,,9,19,1,,1.0,2.0,1.0,3.0,1.0,3.0,,1.0,,8.0,10.0,,,,,,83.0
17,"Treloar, Adam",11,5,14,25,,1.0,,5.0,4.0,4.0,2.0,1.0,,,,8.0,17.0,,,,2.0,,90.0
29,"Tyson, Dom",7,4,5,12,,,,4.0,2.0,2.0,1.0,2.0,,,,2.0,10.0,,,,1.0,1.0,85.0
8,"Ward, Callan",11,4,12,23,,,5.0,8.0,1.0,1.0,9.0,2.0,2.0,,,12.0,10.0,,,1.0,,,87.0
6,"Whitfield, Lachie",13,4,11,24,,,,1.0,1.0,3.0,2.0,,3.0,,,8.0,17.0,1.0,,2.0,2.0,,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,66,117,294,5,12.0,46.0,48.0,45.0,31.0,32.0,52.0,16.0,14.0,,104.0,179.0,4.0,6.0,36.0,7.0,2.0,
Opposition,Opposition,242,110,176,418,24,27.0,38.0,48.0,24.0,76.0,35.0,45.0,15.0,16.0,6.0,154.0,261.0,16.0,31.0,35.0,12.0,12.0,
