St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Baker, Steven",8,5,4,12,,,,2.0,4.0,1.0,2.0,,1.0,,,9.0,4.0,1.0,,1.0,,,100.0
6,"Black, Heath",13,5,9,22,1,,,1.0,2.0,2.0,2.0,1.0,,1.0,,4.0,17.0,1.0,,,1.0,,100.0
3,"Burke, Nathan",6,3,6,12,,,,2.0,,1.0,1.0,2.0,1.0,,,6.0,6.0,,,,,,65.0
20,"Clarke, Xavier",8,5,4,12,1,1.0,,2.0,1.0,2.0,2.0,3.0,,2.0,,3.0,8.0,2.0,,,1.0,,67.0
9,"Gehrig, Fraser",2,2,,2,1,,,1.0,1.0,,,3.0,1.0,2.0,,1.0,2.0,,1.0,2.0,,,100.0
18,"Goddard, Brendon",8,6,11,19,,1.0,,2.0,3.0,2.0,3.0,2.0,,1.0,,5.0,14.0,,,3.0,2.0,1.0,88.0
35,"Harvey, Robert",11,1,6,17,1,,,2.0,1.0,2.0,4.0,,2.0,,,7.0,10.0,,,2.0,2.0,,93.0
7,"Hayes, Lenny",21,4,9,30,,,1.0,2.0,3.0,11.0,2.0,1.0,2.0,1.0,,8.0,22.0,,,,2.0,4.0,100.0
8,"Hudghton, Max",1,1,3,4,,,,2.0,,1.0,,3.0,2.0,3.0,,3.0,1.0,,,4.0,,,100.0
5,"Jones, Austinn",19,6,5,24,1,,,,4.0,6.0,1.0,4.0,,,,3.0,19.0,,,3.0,,,100.0
33,"Knobel, Trent",,2,4,4,,,14.0,,,,1.0,2.0,,1.0,,1.0,3.0,,,5.0,,,46.0
23,"Koschitzke, Justin",8,5,4,12,3,,2.0,2.0,,1.0,,3.0,2.0,2.0,,5.0,7.0,1.0,3.0,1.0,1.0,1.0,100.0
15,"Lawrence, Steven",11,6,8,19,,,,1.0,3.0,,3.0,2.0,,,,4.0,15.0,,1.0,4.0,3.0,,91.0
31,"Maguire, Matt",4,7,7,11,,,7.0,1.0,,1.0,1.0,4.0,1.0,4.0,,3.0,9.0,,,3.0,,,58.0
44,"Milne, Stephen",3,2,1,4,,,,3.0,,,1.0,2.0,,1.0,,2.0,2.0,,1.0,1.0,,,59.0
38,"Murray, Allan",4,3,1,5,,1.0,,2.0,,2.0,,1.0,,1.0,,2.0,3.0,1.0,1.0,,,,52.0
1,"Peckett, Justin",5,4,3,8,,,,1.0,,3.0,1.0,,1.0,,,3.0,5.0,,,1.0,,,46.0
17,"Powell, Stephen",14,8,6,20,2,1.0,,2.0,1.0,4.0,1.0,2.0,1.0,1.0,,5.0,14.0,1.0,1.0,2.0,,,86.0
12,"Riewoldt, Nick",13,10,2,15,4,1.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,9.0,5.0,5.0,5.0,,,,100.0
40,"Schwarze, Troy",3,1,,3,,,,3.0,2.0,,1.0,,,,,1.0,1.0,,,7.0,1.0,,91.0
4,"Thompson, Andrew",7,,8,15,,,,2.0,,4.0,3.0,2.0,,,,5.0,9.0,,,,,,58.0
13,"Voss, Brett",6,1,4,10,,,,1.0,3.0,,1.0,3.0,1.0,,,7.0,2.0,,,6.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,175,87,105,280,14,10.0,28.0,35.0,29.0,47.0,32.0,41.0,16.0,21.0,,96.0,178.0,12.0,13.0,45.0,13.0,6.0,
Opposition,Opposition,193,87,118,311,21,10.0,34.0,41.0,32.0,53.0,35.0,40.0,21.0,16.0,6.0,129.0,173.0,16.0,14.0,46.0,16.0,9.0,
