Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
48,"Broughton, Greg",22y 228d,2 (0-0-2 0.00%),,←,
40,"de Boer, Matt",19y 66d,3 (2-0-1 66.67%),1 (0.33),←,
25,"Dodd, Steven",25y 329d,84 (39-0-45 46.43%),5 (0.06),←,
41,"Duffield, Paul",24y 99d,31 (12-0-19 38.71%),9 (0.29),←,
14,"Grover, Antoni",29y 65d,154 (68-0-86 44.16%),19 (0.12),←,
4,"Hasleby, Paul",27y 337d,174 (75-0-99 43.10%),102 (0.59),←,
43,"Hayden, Roger",28y 157d,99 (50-0-49 50.51%),9 (0.09),←,
32,"Hill, Stephen",19y 14d,8 (3-0-5 37.50%),5 (0.63),←,
19,"Hinkley, Clayton",20y 83d,10 (4-0-6 40.00%),3 (0.30),←,
5,"Ibbotson, Garrick",21y 61d,28 (9-0-19 32.14%),8 (0.29),←,
37,"Johnson, Michael",24y 207d,82 (40-0-42 48.78%),19 (0.23),←,
18,"McPharlin, Luke",27y 165d,141 (71-0-70 50.35%),99 (0.70),129 (63-0-66 48.84%),96 (0.74)
16,"Mundy, David",23y 299d,94 (44-0-50 46.81%),30 (0.32),←,
28,"Murphy, Ryan",23y 356d,45 (25-0-20 55.56%),47 (1.04),←,
29,"Pavlich, Matthew",27y 135d,202 (86-0-116 42.57%),391 (1.94),←,
7,"Peake, Brett",25y 314d,65 (32-0-33 49.23%),37 (0.57),←,
31,"Sandilands, Aaron",26y 160d,123 (61-0-62 49.59%),39 (0.32),←,
3,"Schammer, Byron",23y 328d,113 (59-0-54 52.21%),35 (0.31),←,
6,"Solomon, Dean",29y 126d,198 (105-1-92 53.28%),77 (0.39),40 (13-0-27 32.50%),21 (0.52)
8,"Suban, Nick",19y 6d,8 (3-0-5 37.50%),1 (0.13),←,
20,"Tarrant, Chris",28y 239d,206 (91-0-115 44.17%),356 (1.73),45 (16-0-29 35.56%),57 (1.27)
22,"Thornton, Scott",26y 246d,78 (36-0-42 46.15%),14 (0.18),←,
Totals,Totals,24y 282d,1948 (915-1-1032 46.97%),1306 (0.67),,
C,"Harvey, Mark",43y 338d,37 (13-0-24 35.14%),,←,
