Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",11,9,8,19,3,1.0,1.0,6.0,,3.0,,2.0,1.0,2.0,1.0,7.0,12.0,3.0,8.0,1.0,,2.0,88.0
3,"Coniglio, Stephen",20,4,12,32,,,,9.0,2.0,9.0,7.0,3.0,1.0,2.0,,15.0,16.0,,,1.0,1.0,4.0,86.0
1,"Davis, Phil",7,,6,13,,,,5.0,5.0,1.0,1.0,3.0,,1.0,,11.0,2.0,,,11.0,,,81.0
4,"Greene, Toby",15,6,14,29,2,1.0,1.0,4.0,,6.0,7.0,5.0,1.0,1.0,,17.0,12.0,1.0,4.0,1.0,1.0,2.0,77.0
19,"Haynes, Nick",9,5,10,19,2,,,3.0,4.0,2.0,,2.0,,1.0,,6.0,14.0,1.0,,6.0,,,78.0
27,"Himmelberg, Harry",7,2,8,15,,,,1.0,1.0,2.0,,3.0,,1.0,,5.0,10.0,,,3.0,,,75.0
17,"Johnson, Steve",14,5,9,23,1,1.0,,3.0,,1.0,2.0,4.0,2.0,1.0,,13.0,12.0,,3.0,1.0,,1.0,82.0
22,"Kelly, Josh",16,5,10,26,3,,,6.0,,7.0,3.0,4.0,,,3.0,8.0,18.0,,1.0,,1.0,1.0,80.0
40,"Kennedy, Adam",12,8,8,20,1,,,2.0,2.0,3.0,,,,,,4.0,16.0,,1.0,1.0,1.0,1.0,84.0
37,"Lobb, Rory",10,5,4,14,1,2.0,5.0,5.0,,4.0,1.0,3.0,2.0,2.0,,9.0,5.0,3.0,1.0,2.0,,1.0,80.0
41,"Mumford, Shane",1,1,10,11,,,35.0,2.0,1.0,2.0,6.0,3.0,1.0,2.0,,12.0,2.0,1.0,,4.0,,,88.0
24,"Patfull, Joel",3,1,3,6,1,,,4.0,,2.0,,1.0,,,,3.0,3.0,,,1.0,,,90.0
12,"Patton, Jonathon",8,6,6,14,2,,,2.0,1.0,,,2.0,,,,7.0,8.0,1.0,,2.0,,,85.0
50,"Reid, Sam",4,2,9,13,,2.0,,6.0,2.0,,1.0,5.0,,2.0,,8.0,6.0,,1.0,1.0,,,71.0
9,"Scully, Tom",11,4,17,28,,,,2.0,3.0,5.0,3.0,2.0,,,,16.0,13.0,,,,1.0,,86.0
23,"Shaw, Heath",12,3,5,17,,,,5.0,7.0,2.0,1.0,2.0,,1.0,,4.0,8.0,1.0,,3.0,2.0,,91.0
5,"Shiel, Dylan",19,,15,34,1,1.0,,1.0,1.0,6.0,3.0,1.0,,,,8.0,24.0,,,1.0,1.0,,72.0
10,"Smith, Devon",16,5,10,26,2,2.0,,5.0,2.0,4.0,4.0,5.0,2.0,3.0,,8.0,18.0,,1.0,1.0,3.0,1.0,77.0
11,"Steele, Jack",12,4,6,18,,,,6.0,,4.0,,2.0,,,,6.0,14.0,,,2.0,,,79.0
20,"Tomlinson, Adam",7,1,6,13,,,,2.0,3.0,2.0,1.0,,,,,5.0,7.0,1.0,,3.0,,,86.0
8,"Ward, Callan",19,3,12,31,3,1.0,5.0,4.0,2.0,9.0,9.0,7.0,3.0,5.0,2.0,20.0,11.0,,1.0,,1.0,2.0,81.0
29,"Williams, Zac",18,3,6,24,,,,3.0,3.0,3.0,3.0,2.0,1.0,1.0,,8.0,14.0,,,1.0,3.0,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,251,82,194,445,22,14.0,47.0,86.0,39.0,77.0,52.0,61.0,14.0,25.0,6.0,200.0,245.0,12.0,21.0,46.0,15.0,15.0,
Opposition,Opposition,186,45,143,329,9,13.0,41.0,81.0,47.0,50.0,39.0,34.0,25.0,13.0,,148.0,171.0,3.0,10.0,70.0,2.0,8.0,
