Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",26y 245d,67 (44-0-23 65.67%),10 (0.15),←,
24,"Bews, Jed",28y 158d,136 (82-2-52 61.03%),16 (0.12),←,
46,"Blicavs, Mark",31y 54d,213 (140-2-71 66.20%),47 (0.22),←,
5,"Cameron, Jeremy",29y 50d,196 (93-3-100 48.21%),494 (2.52),25 (16-0-9 64.00%),67 (2.68)
45,"Close, Brad",23y 295d,40 (27-0-13 67.50%),27 (0.68),←,
35,"Dangerfield, Patrick",32y 46d,293 (172-1-120 58.87%),311 (1.06),139 (91-1-47 65.83%),148 (1.06)
16,"De Koning, Sam",21y 84d,10 (7-0-3 70.00%),,←,
22,"Duncan, Mitch",30y 345d,245 (173-1-71 70.82%),169 (0.69),←,
31,"Evans, Francis",20y 271d,5 (5-0-0 100.00%),3 (0.60),←,
29,"Guthrie, Cameron",29y 275d,215 (140-2-73 65.58%),66 (0.31),←,
39,"Guthrie, Zach",23y 325d,39 (23-1-15 60.26%),3 (0.08),←,
26,"Hawkins, Tom",33y 304d,312 (220-2-90 70.83%),694 (2.22),←,
8,"Kolodjashnij, Jake",26y 285d,142 (92-2-48 65.49%),3 (0.02),←,
32,"Miers, Gryan",23y 52d,68 (44-0-24 64.71%),60 (0.88),←,
42,"OConnor, Mark",25y 124d,72 (46-0-26 63.89%),4 (0.06),←,
3,"Parfitt, Brandan",24y 24d,105 (73-0-32 69.52%),43 (0.41),←,
23,"Rohan, Gary",30y 348d,166 (111-1-54 67.17%),175 (1.05),60 (41-0-19 68.33%),79 (1.32)
14,"Selwood, Joel",33y 360d,342 (246-1-95 72.08%),170 (0.50),←,
7,"Smith, Isaac",33y 142d,244 (167-1-76 68.65%),183 (0.75),34 (23-0-11 67.65%),18 (0.53)
18,"Stengle, Tyson",23y 214d,26 (11-0-15 42.31%),35 (1.35),10 (6-0-4 60.00%),20 (2.00)
12,"Stephens, Cooper",21y 124d,3 (2-0-1 66.67%),,←,
44,"Stewart, Tom",29y 67d,115 (76-0-39 66.09%),3 (0.03),←,
2,"Tuohy, Zach",32y 162d,236 (122-2-112 52.12%),82 (0.35),116 (74-1-41 64.22%),42 (0.36)
Totals,Totals,27y 237d,3290 (2116-21-1153 64.32%),2598 (0.79),,
C,"Scott, Chris",46y 18d,271 (185-2-84 68.63%),,←,
