Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",29y 30d,182 (66-2-114 36.81%),187 (1.03),162 (62-2-98 38.89%),166 (1.02)
17,"Burns, Scott",26y 245d,112 (41-1-70 37.05%),48 (0.43),←,
8,"Clement, James",24y 355d,103 (35-0-68 33.98%),45 (0.44),19 (9-0-10 47.37%),7 (0.37)
1,"Davis, Leon",20y 69d,32 (12-0-20 37.50%),29 (0.91),←,
19,"Davis, Nick",21y 148d,50 (17-0-33 34.00%),52 (1.04),←,
31,"Dimattina, Andrew",23y 289d,26 (9-0-17 34.62%),5 (0.19),←,
25,"Fraser, Josh",19y 232d,41 (17-0-24 41.46%),25 (0.61),←,
9,"Freeborn, Glenn",28y 200d,111 (57-0-54 51.35%),60 (0.54),56 (19-0-37 33.93%),33 (0.59)
6,"Holland, Brodie",21y 234d,56 (18-0-38 32.14%),62 (1.11),20 (10-0-10 50.00%),25 (1.25)
28,"Kinnear, Ben",22y 179d,36 (12-0-24 33.33%),5 (0.14),←,
33,"Lane, Tyson",25y,60 (23-0-37 38.33%),49 (0.82),41 (14-0-27 34.15%),30 (0.73)
18,"Licuria, Paul",23y 233d,66 (21-0-45 31.82%),16 (0.24),56 (19-0-37 33.93%),14 (0.25)
37,"Lonie, Ryan",18y 174d,21 (10-0-11 47.62%),10 (0.48),←,
7,"Molloy, Jarrod",25y 105d,141 (55-1-85 39.36%),181 (1.28),21 (10-0-11 47.62%),23 (1.10)
11,"OBree, Shane",22y 163d,62 (26-0-36 41.94%),19 (0.31),43 (17-0-26 39.53%),16 (0.37)
35,"Prestigiacomo, Simon",23y 206d,89 (30-0-59 33.71%),2 (0.02),←,
3,"Richardson, Mark",28y 298d,132 (53-1-78 40.53%),78 (0.59),←,
38,"Rintoul, Chad",27y 25d,72 (35-1-36 49.31%),30 (0.42),10 (3-0-7 30.00%),4 (0.40)
23,"Rocca, Anthony",24y 10d,117 (45-0-72 38.46%),165 (1.41),95 (34-0-61 35.79%),154 (1.62)
15,"Steinfort, Carl",24y 146d,82 (41-0-41 50.00%),23 (0.28),17 (8-0-9 47.06%),4 (0.24)
20,"Tarrant, Chris",20y 341d,64 (23-0-41 35.94%),96 (1.50),←,
14,"Wakelin, Shane",27y 13d,114 (51-2-61 45.61%),19 (0.17),20 (10-0-10 50.00%),
Totals,Totals,24y 19d,1769 (697-8-1064 39.40%),1206 (0.68),,
C,"Malthouse, Mick",48y 8d,421 (240-4-177 57.48%),,43 (17-0-26 39.53%),
