Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",12,3,8,20,1,1.0,,2.0,2.0,5.0,2.0,1.0,,,,,,,,,,,
22,"Bower, Nathan",4,,1,5,,,,,1.0,,1.0,,,,,,,,,,,,
9,"Campbell, Wayne",18,5,16,34,,1.0,1.0,5.0,3.0,6.0,9.0,,1.0,,,,,,,,,,
10,"Daffy, Nick",20,1,3,23,2,,,2.0,2.0,6.0,2.0,1.0,1.0,,,,,,,,,,
19,"Evans, Brett",5,3,1,6,2,,,,,2.0,,,1.0,2.0,,,,,,,,,
25,"Gale, Brendon",13,3,4,17,,1.0,20.0,4.0,3.0,2.0,4.0,2.0,2.0,,,,,,,,,,
2,"Gaspar, Darren",4,4,15,19,,,,2.0,4.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,,
20,"Harrison, Ben",14,4,9,23,2,,,1.0,,4.0,2.0,3.0,1.0,,,,,,,,,,
16,"Holland, Ben",8,3,3,11,,1.0,4.0,3.0,,4.0,1.0,4.0,,3.0,,,,,,,,,
39,"Kellaway, Andrew",5,4,4,9,,,1.0,4.0,2.0,,,,4.0,,,,,,,,,,
3,"Kellaway, Duncan",4,3,9,13,,,,7.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,,,,,
33,"Knights, Matthew",12,6,18,30,,,,2.0,1.0,6.0,2.0,1.0,,,1.0,,,,,,,,
36,"Manfield, Matthew",4,2,3,7,1,1.0,2.0,1.0,,1.0,,,1.0,,,,,,,,,,
8,"Merenda, Mark",3,2,1,4,,2.0,,,,,,,,1.0,,,,,,,,,
5,"Ottens, Brad",,,1,1,,,4.0,,,,,,,,,,,,,,,,
13,"Powell, Robert",7,1,3,10,1,,,1.0,3.0,2.0,,3.0,,2.0,,,,,,,,,
7,"Prescott, Ashley",14,2,11,25,,1.0,,4.0,2.0,5.0,3.0,,2.0,1.0,3.0,,,,,,,,
40,"Proctor, Lionel",3,1,2,5,1,,,1.0,,,,,,,,,,,,,,,
12,"Richardson, Matthew",11,8,5,16,3,2.0,,2.0,,4.0,,5.0,1.0,3.0,,,,,,,,,
4,"Rogers, Matthew",21,2,3,24,,,,2.0,2.0,5.0,5.0,,1.0,1.0,,,,,,,,,
29,"Torney, Jason",4,2,7,11,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
41,"Turner, Scott",7,3,4,11,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,62,131,324,13,13.0,32.0,47.0,29.0,56.0,35.0,23.0,19.0,15.0,6.0,,,,,,,,
Opposition,Opposition,173,50,88,261,7,7.0,31.0,36.0,38.0,40.0,43.0,19.0,15.0,19.0,,,,,,,,,
