St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",24y 56d,69 (36-1-32 52.90%),43 (0.62),←,
35,"Cripps, Jamie",20y 110d,13 (6-0-7 46.15%),14 (1.08),←,
26,"Dal Santo, Nick",28y 171d,235 (138-5-92 59.79%),134 (0.57),←,
24,"Dempster, Sean",28y 204d,138 (82-3-53 60.51%),17 (0.12),84 (47-3-34 57.74%),9 (0.11)
38,"Dunell, Sam",22y 172d,5 (3-0-2 60.00%),1 (0.20),←,
25,"Fisher, Sam",30y 32d,181 (112-4-65 62.98%),21 (0.12),←,
14,"Geary, Jarryn",24y 49d,69 (47-0-22 68.12%),12 (0.17),←,
19,"Gilbert, Sam",25y 358d,129 (80-4-45 63.57%),25 (0.19),←,
18,"Goddard, Brendon",27y 83d,202 (124-3-75 62.13%),99 (0.49),←,
1,"Gram, Jason",28y 106d,154 (92-4-58 61.04%),69 (0.45),152 (91-4-57 61.18%),69 (0.45)
33,"Gwilt, James",26y,93 (58-3-32 63.98%),19 (0.20),←,
7,"Hayes, Lenny",32y 210d,260 (132-6-122 51.92%),89 (0.34),←,
23,"Koschitzke, Justin",29y 326d,194 (109-3-82 56.96%),243 (1.25),←,
15,"Ledger, Tom",20y 147d,4 (3-0-1 75.00%),1 (0.25),←,
37,"Maister, Beau",26y 144d,30 (11-0-19 36.67%),11 (0.37),7 (6-0-1 85.71%),10 (1.43)
5,"McEvoy, Ben",23y 31d,66 (44-2-20 68.18%),19 (0.29),←,
44,"Milne, Stephen",32y 156d,255 (139-5-111 55.49%),536 (2.10),←,
11,"Montagna, Leigh",28y 283d,188 (116-4-68 62.77%),111 (0.59),←,
12,"Riewoldt, Nick",29y 299d,238 (131-5-102 56.09%),520 (2.18),←,
21,"Saad, Ahmed",22y 307d,13 (7-0-6 53.85%),23 (1.77),←,
31,"Simpkin, Tom",22y 4d,18 (11-0-7 61.11%),,←,
3,"Steven, Jack",22y 136d,48 (26-1-21 55.21%),39 (0.81),←,
Totals,Totals,26y 71d,2602 (1507-53-1042 57.92%),2046 (0.79),,
C,"Watters, Scott",43y 199d,19 (10-0-9 52.63%),,←,
