Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",30y 137d,222 (152-1-69 68.69%),411 (1.85),←,
42,"Brockman, Tyler",18y 126d,2 (1-0-1 50.00%),4 (2.00),←,
9,"Burgoyne, Shaun",38y 158d,391 (257-2-132 65.98%),301 (0.77),234 (160-2-72 68.80%),130 (0.56)
18,"Ceglar, Jonathon",30y 42d,91 (59-0-32 64.84%),42 (0.46),←,
12,"Day, Will",19y 296d,13 (3-0-10 23.08%),1 (0.08),←,
8,"Frost, Sam",27y 212d,109 (42-0-67 38.53%),8 (0.07),18 (6-0-12 33.33%),
13,"Hanrahan, Oliver",22y 213d,18 (10-0-8 55.56%),11 (0.61),←,
15,"Hardwick, Blake",24y 51d,84 (42-1-41 50.60%),6 (0.07),←,
28,"Hartigan, Kyle",29y 141d,115 (66-0-49 57.39%),1 (0.01),2 (1-0-1 50.00%),
17,"Howe, Daniel",25y 114d,69 (40-1-28 58.70%),13 (0.19),←,
4,"Impey, Jarman",25y 262d,123 (65-0-58 52.85%),53 (0.43),48 (25-0-23 52.08%),19 (0.40)
29,"Jiath, Changkuoth",21y 288d,9 (3-0-6 33.33%),,←,
34,"Koschitzke, Jacob",20y 260d,2 (1-0-1 50.00%),1 (0.50),←,
7,"McEvoy, Ben",31y 260d,224 (125-3-96 56.47%),89 (0.40),133 (74-1-58 56.02%),62 (0.47)
3,"Mitchell, Tom",27y 301d,130 (73-1-56 56.54%),63 (0.48),65 (31-1-33 48.46%),25 (0.38)
36,"Moore, Dylan",21y 236d,12 (4-0-8 33.33%),7 (0.58),←,
1,"Morrison, Harry",22y 136d,44 (21-0-23 47.73%),8 (0.18),←,
23,"OBrien, Tim",27y,80 (45-1-34 56.88%),64 (0.80),←,
10,"OMeara, Jaeger",27y 33d,106 (50-0-56 47.17%),56 (0.53),62 (32-0-30 51.61%),29 (0.47)
21,"Phillips, Tom",24y 325d,91 (52-2-37 58.24%),45 (0.49),2 (1-0-1 50.00%),1 (0.50)
14,"Scrimshaw, Jack",22y 205d,28 (10-0-18 35.71%),,24 (10-0-14 41.67%),
26,"Shiels, Liam",29y 333d,223 (146-1-76 65.70%),81 (0.36),←,
5,"Worpel, James",22y 63d,50 (24-0-26 48.00%),16 (0.32),←,
Totals,Totals,25y 262d,2236 (1291-13-932 57.74%),1281 (0.57),,
C,"Clarkson, Alastair",52y 335d,370 (222-2-146 60.27%),,←,
