Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",6,4,4,10,,,,1.0,1.0,,,1.0,1.0,1.0,,2.0,8.0,,,4.0,,,100.0
35,"Broad, Nathan",8,4,6,14,,,,2.0,1.0,,,1.0,2.0,,,5.0,10.0,,,5.0,,,75.0
30,"Conca, Reece",6,,4,10,,1.0,,6.0,,2.0,3.0,5.0,1.0,2.0,,2.0,6.0,,,,1.0,,70.0
9,"Cotchin, Trent",11,2,12,23,1,1.0,,6.0,1.0,2.0,4.0,3.0,2.0,1.0,,10.0,11.0,,2.0,1.0,1.0,1.0,80.0
3,"Deledio, Brett",9,7,11,20,1,1.0,,3.0,1.0,2.0,,2.0,,,,10.0,10.0,2.0,3.0,1.0,2.0,2.0,84.0
10,"Edwards, Shane",9,4,8,17,2,,,1.0,,4.0,6.0,2.0,1.0,1.0,,6.0,8.0,,2.0,,,,83.0
5,"Ellis, Brandon",10,6,18,28,1,2.0,,3.0,1.0,5.0,1.0,5.0,1.0,2.0,,7.0,21.0,,2.0,2.0,1.0,,90.0
6,"Grigg, Shaun",12,5,15,27,,,2.0,1.0,,8.0,3.0,1.0,1.0,,,9.0,18.0,,,,,1.0,91.0
2,"Grimes, Dylan",7,6,6,13,,,,,1.0,3.0,,,,,,6.0,8.0,1.0,,6.0,,,88.0
16,"Hampson, Shaun",3,4,3,6,,,27.0,1.0,,3.0,,1.0,,1.0,,3.0,3.0,2.0,,1.0,,,77.0
28,"Hunt, Taylor",10,5,8,18,,,,2.0,3.0,1.0,,3.0,,2.0,,5.0,13.0,,,3.0,,,86.0
23,"Lambert, Kane",7,1,3,10,,,,3.0,,3.0,,3.0,,1.0,,2.0,7.0,,1.0,1.0,,1.0,69.0
27,"Lloyd, Sam",9,8,3,12,2,,,,,2.0,,,,,,2.0,10.0,1.0,2.0,,,,77.0
4,"Martin, Dustin",29,7,6,35,,2.0,,2.0,1.0,10.0,6.0,5.0,,1.0,3.0,9.0,24.0,,1.0,,4.0,2.0,86.0
37,"Menadue, Connor",7,7,12,19,2,,,6.0,,2.0,,,1.0,,,3.0,16.0,,,1.0,2.0,,84.0
26,"Miles, Anthony",13,5,12,25,1,,,5.0,1.0,4.0,3.0,1.0,3.0,,1.0,9.0,17.0,1.0,,,,1.0,71.0
18,"Rance, Alex",8,6,5,13,,,,1.0,2.0,2.0,,3.0,3.0,2.0,,7.0,7.0,2.0,,6.0,1.0,,98.0
8,"Riewoldt, Jack",16,10,5,21,4,3.0,,2.0,,2.0,,3.0,2.0,2.0,2.0,12.0,9.0,4.0,9.0,2.0,,2.0,94.0
45,"Short, Jayden",11,4,1,12,,,,,3.0,,,,,,,1.0,10.0,,,,,,75.0
21,"Townsend, Jacob",3,3,6,9,,,1.0,2.0,,1.0,1.0,2.0,,1.0,,6.0,3.0,1.0,,2.0,,,68.0
29,"Vickery, Ty",8,4,2,10,1,1.0,2.0,,,,,3.0,,1.0,,1.0,9.0,,3.0,,,2.0,77.0
1,"Vlastuin, Nick",16,4,6,22,2,,,1.0,5.0,3.0,1.0,3.0,2.0,2.0,,7.0,14.0,1.0,,1.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,106,156,374,17,15.0,32.0,48.0,21.0,59.0,28.0,47.0,20.0,20.0,6.0,124.0,242.0,15.0,25.0,36.0,12.0,12.0,
Opposition,Opposition,168,74,156,324,11,9.0,24.0,55.0,35.0,34.0,30.0,51.0,19.0,20.0,,121.0,195.0,11.0,9.0,41.0,1.0,5.0,
