Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
29,"Ambrose, Patrick",23y 313d,28 (15-1-12 55.36%),18 (0.64),←,
14,"Ashby, Jason",21y 56d,9 (5-0-4 55.56%),,←,
12,"Baguley, Mark",28y 51d,64 (31-1-32 49.22%),2 (0.03),←,
24,"Browne, Alex",22y 336d,9 (1-0-8 11.11%),3 (0.33),←,
6,"Daniher, Joe",21y 129d,40 (19-1-20 48.75%),58 (1.45),←,
19,"Edwards, Shaun",21y 210d,15 (1-0-14 6.67%),6 (0.40),3 (1-0-2 33.33%),4 (1.33)
35,"Gleeson, Martin",20y 320d,23 (8-1-14 36.96%),4 (0.17),←,
9,"Goddard, Brendon",30y 52d,261 (156-4-101 60.54%),147 (0.56),56 (30-1-25 54.46%),43 (0.77)
42,"Gwilt, James",28y 334d,133 (68-3-62 52.26%),25 (0.19),7 (2-0-5 28.57%),
21,"Heppell, Dyson",23y 58d,98 (49-2-47 51.02%),29 (0.30),←,
1,"Hibberd, Michael",25y 189d,77 (40-1-36 52.60%),10 (0.13),←,
26,"Hooker, Cale",26y 271d,125 (57-2-66 46.40%),11 (0.09),←,
40,"Howlett, Ben",26y 263d,110 (56-2-52 51.82%),52 (0.47),←,
18,"Hurley, Michael",25y 40d,114 (54-3-57 48.68%),103 (0.90),←,
33,"Laverde, Jayden",19y 90d,1 (1-0-0 100.00%),,←,
44,"McKernan, Shaun",24y 313d,38 (13-0-25 34.21%),22 (0.58),4 (1-0-3 25.00%),1 (0.25)
20,"Merrett, Jackson",22y 134d,35 (20-0-15 57.14%),17 (0.49),←,
7,"Merrett, Zach",19y 281d,34 (16-1-17 48.53%),13 (0.38),←,
10,"OBrien, Nick",22y 15d,8 (3-0-5 37.50%),4 (0.50),←,
5,"Stanton, Brent",29y 71d,240 (103-4-133 43.75%),152 (0.63),←,
25,"Steinberg, Ariel",22y 319d,5 (3-0-2 60.00%),,←,
11,"Zaharakis, David",25y 140d,118 (60-2-56 51.69%),93 (0.79),←,
Totals,Totals,24y 65d,1585 (779-28-778 49.15%),769 (0.49),,
C,"Hird, James",42y 157d,80 (41-1-38 51.88%),,←,
