Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
48,"Adams, Oscar",8,6,6,14,,,,1.0,1.0,,,4.0,,1.0,,3.0,10.0,,,4.0,,,86.0
9,"Ainsworth, Ben",5,3,6,11,1,1.0,,1.0,,2.0,1.0,,,,,3.0,7.0,,1.0,1.0,,1.0,83.0
15,"Anderson, Noah",19,5,19,38,,,,4.0,1.0,9.0,8.0,3.0,,1.0,3.0,15.0,24.0,,,3.0,3.0,3.0,85.0
1,"Andrew, Mac",14,11,10,24,1,,,,8.0,,,2.0,2.0,,,4.0,20.0,1.0,,6.0,1.0,,94.0
35,"Budarick, Connor",8,7,6,14,,,,2.0,,4.0,,2.0,1.0,1.0,,4.0,10.0,,,,,,79.0
25,"Collins, Sam",12,9,6,18,,,,2.0,2.0,,,2.0,2.0,,2.0,11.0,7.0,5.0,,4.0,,,88.0
5,"Davies, Alex",3,2,11,14,,,,7.0,,2.0,3.0,6.0,,4.0,,6.0,10.0,,,,,,81.0
50,"Farrar, Jy",8,6,3,11,2,1.0,,6.0,,1.0,,,3.0,,,3.0,10.0,,4.0,3.0,,1.0,71.0
8,"Fiorini, Brayden",14,7,10,24,1,,,4.0,3.0,3.0,1.0,2.0,2.0,,,6.0,18.0,,,1.0,,2.0,83.0
3,"Flanders, Sam",7,6,8,15,,,,1.0,,2.0,,4.0,,1.0,,4.0,12.0,,,,,,78.0
7 ↑,"Holman, Nick",,,2,2,,,,,,,,,,,,,2.0,,,,,,17.0
19,"Humphrey, Bailey",8,4,2,10,3,,,4.0,,2.0,2.0,9.0,,4.0,,4.0,6.0,,4.0,,,1.0,73.0
40,"Jeffrey, Joel",19,7,7,26,,,,2.0,6.0,1.0,,3.0,1.0,1.0,,1.0,23.0,,,2.0,,,83.0
34,"King, Ben",6,5,4,10,4,,,,,2.0,,,2.0,,,6.0,5.0,2.0,3.0,1.0,,,90.0
22,"Long, Ben",11,8,3,14,2,1.0,,2.0,,3.0,2.0,6.0,,4.0,,6.0,7.0,4.0,3.0,,,,85.0
11 ↓,"Miller, Touk",11,4,14,25,,1.0,,5.0,2.0,7.0,1.0,,,,,9.0,16.0,,1.0,1.0,,1.0,62.0
2,"Noble, John",23,5,7,30,,1.0,,1.0,3.0,3.0,,,,,,,21.0,,,1.0,,,84.0
27,"Powell, Wil",12,5,5,17,,,,3.0,3.0,5.0,1.0,,1.0,,,2.0,15.0,,,,1.0,,77.0
20,"Read, Ethan",9,9,4,13,2,2.0,5.0,2.0,,4.0,1.0,2.0,,,,4.0,12.0,,5.0,1.0,,1.0,74.0
18,"Rowell, Matt",10,3,17,27,,1.0,,9.0,,2.0,12.0,3.0,2.0,2.0,1.0,14.0,14.0,,1.0,2.0,,,80.0
32,"Uwland, Bodhi",8,6,7,15,,,,1.0,1.0,2.0,,1.0,,,,3.0,12.0,1.0,,3.0,,1.0,78.0
14,"Weller, Lachie",7,3,6,13,,,,,,,,1.0,,,,6.0,7.0,,,,1.0,,87.0
28,"Witts, Jarrod",4,2,7,11,,,36.0,2.0,2.0,2.0,5.0,1.0,2.0,1.0,,5.0,6.0,,,,,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,123,170,396,16,11.0,41.0,59.0,32.0,56.0,37.0,51.0,18.0,20.0,6.0,119.0,274.0,13.0,22.0,33.0,6.0,11.0,
Opposition,Opposition,168,86,143,311,2,11.0,35.0,44.0,40.0,34.0,24.0,50.0,20.0,18.0,,95.0,213.0,7.0,7.0,34.0,7.0,2.0,
