North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
5,"Anderson, Stuart",22y 16d,33 (23-0-10 69.70%),8 (0.24),←,
11,"Archer, Glenn",23y 111d,87 (52-0-35 59.77%),59 (0.68),←,
14,"Armstrong, Matt",29y 134d,169 (77-0-92 45.56%),87 (0.51),37 (25-0-12 67.57%),16 (0.43)
26,"Bell, Peter",20y 134d,15 (9-0-6 60.00%),15 (1.00),13 (9-0-4 69.23%),13 (1.00)
12,"Blakey, John",29y 355d,215 (102-0-113 47.44%),69 (0.32),80 (50-0-30 62.50%),31 (0.39)
18,"Carey, Wayne",25y 47d,138 (81-0-57 58.70%),349 (2.53),←,
25,"Daniltchenko, Jason",20y 315d,23 (16-0-7 69.57%),15 (0.65),←,
6,"Fairley, Ian",31y 299d,208 (109-2-97 52.88%),148 (0.71),←,
17,"Freeborn, Glenn",23y 158d,23 (16-0-7 69.57%),13 (0.57),←,
34,"King, David",24y 128d,56 (36-0-20 64.29%),13 (0.23),←,
7,"Laidley, Dani",29y 108d,130 (78-1-51 60.38%),13 (0.10),78 (49-0-29 62.82%),2 (0.03)
41,"Lissenden, Eric",24y 194d,2 (1-0-1 50.00%),1 (0.50),←,
4,"Martyn, Mick",27y 317d,166 (90-1-75 54.52%),14 (0.08),←,
31,"McKernan, Corey",22y 207d,61 (41-0-20 67.21%),60 (0.98),←,
22,"Roberts, Mark",31y 15d,156 (76-0-80 48.72%),131 (0.84),79 (50-0-29 63.29%),112 (1.42)
3,"Rock, Anthony",25y 288d,127 (75-0-52 59.06%),105 (0.83),←,
2,"Schwass, Wayne",27y 229d,154 (82-0-72 53.25%),88 (0.57),←,
8,"Scott, Robert",27y 134d,171 (101-1-69 59.36%),189 (1.11),39 (26-0-13 66.67%),25 (0.64)
24,"Sholl, Craig",28y 196d,141 (79-0-62 56.03%),37 (0.26),←,
37,"Simpson, Adam",20y 148d,17 (13-0-4 76.47%),13 (0.76),←,
15,"Smith, Ross",31y 161d,224 (113-2-109 50.89%),36 (0.16),←,
Totals,Totals,26y 19d,2316 (1270-7-1039 54.84%),1463 (0.63),,
C,"Pagan, Denis",48y 293d,85 (54-0-31 63.53%),,←,
