Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 182d,99 (53-0-46 53.54%),50 (0.51),←,
10,"Backwell, Brett",19y 101d,10 (3-0-7 30.00%),6 (0.60),←,
29,"Beaumont, Simon",23y 257d,55 (31-0-24 56.36%),41 (0.75),←,
21,"Bradley, Craig",35y 308d,308 (186-2-120 60.71%),211 (0.69),←,
39,"Christou, Ang",27y 223d,113 (77-1-35 68.58%),17 (0.15),←,
31,"Fletcher, Simon",21y 10d,7 (4-0-3 57.14%),5 (0.71),←,
45,"Franchina, Anthony",21y 320d,29 (15-0-14 51.72%),6 (0.21),←,
36,"Hamill, Aaron",22y 7d,64 (30-0-34 46.88%),66 (1.03),←,
9,"Hickmott, Adrian",27y 150d,105 (66-0-39 62.86%),45 (0.43),55 (34-0-21 61.82%),21 (0.38)
33,"Hogg, Matthew",30y 249d,170 (89-3-78 53.24%),42 (0.25),111 (65-1-45 59.01%),38 (0.34)
12,"Lappin, Matthew",23y 191d,76 (39-1-36 51.97%),52 (0.68),21 (11-0-10 52.38%),26 (1.24)
22,"Manton, Glenn",26y 87d,119 (69-0-50 57.98%),33 (0.28),98 (58-0-40 59.18%),29 (0.30)
3,"Massie, Kris",19y 89d,19 (12-0-7 63.16%),9 (0.47),←,
5,"McKay, Andrew",29y 44d,150 (91-1-58 61.00%),22 (0.15),←,
18,"Murphy, Justin",23y 125d,86 (48-0-38 55.81%),84 (0.98),74 (39-0-35 52.70%),75 (1.01)
15,"Nelson, Ben",22y 216d,25 (13-0-12 52.00%),6 (0.24),←,
7,"Ratten, Brett",28y 47d,185 (107-0-78 57.84%),56 (0.30),←,
23,"Rice, Dean",31y 163d,195 (90-1-104 46.41%),80 (0.41),79 (45-0-34 56.96%),37 (0.47)
14,"Sexton, Michael",28y 175d,190 (112-1-77 59.21%),22 (0.12),←,
1,"Silvagni, Stephen",32y 88d,268 (168-1-99 62.87%),181 (0.68),←,
30,"White, Adam",23y 230d,41 (21-0-20 51.22%),21 (0.51),←,
8,"Whitnall, Lance",20y 4d,62 (30-0-32 48.39%),110 (1.77),←,
Totals,Totals,25y 198d,2376 (1354-11-1011 56.99%),1165 (0.49),,
C,"Parkin, David",56y 349d,489 (287-2-200 58.90%),,326 (200-2-124 61.66%),
