Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Ablett, Gary",15,4,14,29,2,1.0,,5.0,3.0,8.0,7.0,2.0,,,,12.0,18.0,,,2.0,2.0,,90.0
3,"Bartel, Jimmy",10,5,10,20,,,,6.0,1.0,1.0,4.0,4.0,2.0,1.0,,6.0,14.0,,,2.0,,,84.0
24,"Blake, Mark",3,2,8,11,,,23.0,,2.0,1.0,,1.0,1.0,,,3.0,7.0,,,3.0,,,63.0
11,"Corey, Joel",13,3,16,29,,,1.0,4.0,1.0,4.0,2.0,4.0,2.0,3.0,,11.0,19.0,,,5.0,1.0,1.0,86.0
44,"Enright, Corey",14,8,12,26,,,,,5.0,3.0,3.0,2.0,,,,5.0,20.0,1.0,,1.0,,,88.0
15,"Gamble, Ryan",3,2,1,4,1,,,,,1.0,,1.0,,1.0,,4.0,1.0,1.0,2.0,1.0,,,78.0
2,"Harley, Tom",3,2,9,12,,,,1.0,,,,3.0,,2.0,,3.0,9.0,,,2.0,,,86.0
26,"Hawkins, Tom",5,4,7,12,1,1.0,,1.0,,1.0,,1.0,1.0,,,6.0,6.0,1.0,2.0,2.0,,,81.0
8,"Hunt, Josh",7,3,9,16,,,,,2.0,,1.0,1.0,1.0,,,7.0,8.0,2.0,,2.0,,,83.0
20,"Johnson, Steve",11,8,5,16,,1.0,,4.0,1.0,6.0,,4.0,1.0,1.0,,2.0,13.0,,,,,1.0,89.0
9,"Kelly, James",6,3,9,15,,1.0,,5.0,1.0,1.0,1.0,5.0,,2.0,,6.0,11.0,,,1.0,,,87.0
45,"Ling, Cameron",8,2,18,26,,,,1.0,,2.0,1.0,4.0,,,,5.0,21.0,,,1.0,,,73.0
4,"Mackie, Andrew",17,8,8,25,,,,,5.0,2.0,1.0,5.0,1.0,2.0,,6.0,19.0,,,,,1.0,91.0
39,"Milburn, Darren",12,5,11,23,,,1.0,3.0,1.0,1.0,2.0,5.0,2.0,2.0,,6.0,16.0,,,2.0,1.0,,92.0
21,"Mooney, Cameron",7,3,7,14,1,,,2.0,,1.0,,4.0,2.0,1.0,,6.0,8.0,,1.0,1.0,,1.0,85.0
30,"Scarlett, Matthew",8,2,8,16,,1.0,,1.0,1.0,3.0,,3.0,1.0,2.0,,3.0,13.0,,,3.0,,,91.0
14,"Selwood, Joel",6,2,11,17,,,1.0,5.0,,3.0,4.0,5.0,3.0,2.0,,14.0,3.0,1.0,,3.0,,,65.0
27,"Stokes, Mathew",11,4,9,20,,,,1.0,2.0,,,5.0,,1.0,,1.0,19.0,,1.0,2.0,,,91.0
7,"Taylor, Harry",5,3,6,11,,,,1.0,2.0,,,,3.0,,,5.0,5.0,1.0,,7.0,2.0,,82.0
5,"Varcoe, Travis",6,3,3,9,1,,,3.0,,2.0,,3.0,,,,2.0,7.0,,,2.0,,1.0,83.0
12,"West, Trent",,2,5,5,,,12.0,3.0,2.0,,,1.0,,,,2.0,3.0,,,2.0,,,42.0
40,"Wojcinski, David",8,5,11,19,1,,,3.0,3.0,2.0,2.0,2.0,,2.0,,6.0,12.0,,1.0,2.0,1.0,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,83,197,375,7,6.0,38.0,49.0,32.0,42.0,28.0,65.0,20.0,22.0,,121.0,252.0,7.0,7.0,46.0,7.0,5.0,
Opposition,Opposition,254,131,122,376,20,14.0,20.0,85.0,33.0,56.0,27.0,58.0,22.0,20.0,6.0,137.0,237.0,17.0,17.0,49.0,12.0,11.0,
