Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
22,"Blakey, Nick",21y 56d,43 (17-0-26 39.53%),28 (0.65),←,
2,"Brand, Kaiden",27y 16d,46 (26-1-19 57.61%),,3 (1-0-2 33.33%),
16,"Campbell, Braeden",19y 79d,6 (4-0-2 66.67%),,←,
7,"Cunningham, Harry",27y 139d,136 (80-0-56 58.82%),48 (0.35),←,
34,"Dawson, Jordan",24y 15d,47 (19-0-28 40.43%),25 (0.53),←,
13,"Florent, Oliver",22y 276d,76 (35-0-41 46.05%),25 (0.33),←,
21,"Gulden, Errol",18y 280d,6 (4-0-2 66.67%),4 (0.67),←,
9,"Hayward, Will",22y 180d,72 (34-0-38 47.22%),76 (1.06),←,
5,"Heeney, Isaac",24y 354d,113 (70-0-43 61.95%),121 (1.07),←,
29,"Hewett, George",25y 116d,105 (61-0-44 58.10%),32 (0.30),←,
12,"Kennedy, Josh",32y 308d,264 (159-2-103 60.61%),151 (0.57),251 (154-2-95 61.75%),147 (0.59)
44,"Lloyd, Jake",27y 216d,160 (97-0-63 60.63%),30 (0.19),←,
27,"McInerney, Justin",20y 249d,15 (5-0-10 33.33%),8 (0.53),←,
41,"McLean, Hayden",22y 94d,13 (4-0-9 30.77%),8 (0.62),←,
43,"Melican, Lewis",24y 171d,48 (24-0-24 50.00%),1 (0.02),←,
14,"Mills, Callum",24y 22d,98 (52-0-46 53.06%),6 (0.06),←,
11,"Papley, Tom",24y 285d,105 (59-0-46 56.19%),156 (1.49),←,
26,"Parker, Luke",28y 181d,218 (133-1-84 61.24%),166 (0.76),←,
20,"Reid, Sam",29y 118d,159 (99-2-58 62.89%),164 (1.03),←,
8,"Rowbottom, James",20y 217d,30 (10-0-20 33.33%),9 (0.30),←,
18,"Sinclair, Callum",31y 213d,115 (70-1-44 61.30%),62 (0.54),86 (48-0-38 55.81%),44 (0.51)
1,"Warner, Chad",19y 340d,8 (4-0-4 50.00%),5 (0.63),←,
45,"Wicks, Sam",21y 222d,13 (6-0-7 46.15%),10 (0.77),←,
Totals,Totals,24y 149d,1896 (1072-7-817 56.54%),1135 (0.60),,
C,"Longmire, John",50y 114d,241 (148-2-91 61.83%),,←,
