Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",13,7,6,19,2,3.0,,1.0,,2.0,,4.0,2.0,1.0,,8.0,11.0,2.0,5.0,4.0,,2.0,93.0
3,"Coniglio, Stephen",14,1,15,29,,3.0,,9.0,,7.0,7.0,2.0,1.0,1.0,,14.0,16.0,,,3.0,1.0,,84.0
35,"Corr, Aidan",5,2,,5,,,,1.0,2.0,,,1.0,,1.0,,1.0,5.0,,,8.0,,,86.0
1,"Davis, Phil",10,8,10,20,,,,1.0,7.0,,,3.0,5.0,2.0,,12.0,11.0,2.0,,18.0,,,96.0
24,"de Boer, Matt",8,2,14,22,,,,3.0,3.0,3.0,1.0,2.0,1.0,1.0,,9.0,14.0,,,2.0,,2.0,87.0
7,"Deledio, Brett",18,8,11,29,2,,,6.0,5.0,1.0,1.0,1.0,,,3.0,13.0,17.0,2.0,1.0,3.0,1.0,,86.0
31,"Finlayson, Jeremy",14,1,4,18,,,,2.0,7.0,,,2.0,2.0,1.0,,6.0,10.0,,,4.0,,,79.0
4,"Greene, Toby",8,4,7,15,1,2.0,,,,6.0,1.0,3.0,,2.0,,4.0,11.0,,1.0,,1.0,,89.0
32,"Griffen, Ryan",5,2,4,9,2,,,1.0,1.0,2.0,,1.0,,1.0,,3.0,7.0,,1.0,,,,70.0
19,"Haynes, Nick",3,4,7,10,,,,1.0,,1.0,1.0,4.0,,1.0,,4.0,6.0,1.0,,,,1.0,54.0
27,"Himmelberg, Harry",4,3,3,7,,,,1.0,1.0,,,,,,,2.0,5.0,,,4.0,,,81.0
2,"Hopper, Jacob",8,5,13,21,,2.0,,4.0,1.0,1.0,1.0,1.0,1.0,,,5.0,17.0,,2.0,,,,75.0
38,"Lloyd, Daniel",4,3,7,11,,,,5.0,1.0,1.0,2.0,3.0,1.0,1.0,,6.0,6.0,,,1.0,,,78.0
12,"Patton, Jonathon",4,4,5,9,1,,6.0,1.0,,,1.0,1.0,,,,3.0,7.0,,1.0,2.0,,,83.0
50,"Reid, Sam",5,1,8,13,,1.0,,,1.0,3.0,,,,,,7.0,6.0,,,2.0,,,86.0
23,"Shaw, Heath",16,5,2,18,,,,3.0,5.0,1.0,,2.0,,,,5.0,13.0,,,4.0,3.0,,94.0
5,"Shiel, Dylan",13,4,10,23,1,1.0,,2.0,3.0,4.0,3.0,4.0,1.0,1.0,1.0,10.0,12.0,,,,1.0,,66.0
26,"Simpson, Dawson",3,1,5,8,,,37.0,5.0,1.0,,4.0,,2.0,,,6.0,3.0,,,2.0,,,75.0
14,"Taranto, Tim",13,6,6,19,,,,7.0,2.0,5.0,3.0,2.0,1.0,1.0,,5.0,14.0,,,3.0,,1.0,81.0
20,"Tomlinson, Adam",11,4,7,18,,,,3.0,6.0,2.0,2.0,3.0,1.0,1.0,,6.0,14.0,,,1.0,,,91.0
8,"Ward, Callan",15,6,14,29,,1.0,,6.0,4.0,3.0,8.0,2.0,1.0,1.0,,10.0,18.0,,1.0,,,,82.0
6,"Whitfield, Lachie",14,3,8,22,,1.0,,1.0,2.0,5.0,1.0,3.0,1.0,2.0,,6.0,17.0,,,5.0,1.0,1.0,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,84,166,374,9,19.0,43.0,63.0,52.0,47.0,36.0,44.0,20.0,18.0,4.0,145.0,240.0,7.0,12.0,66.0,8.0,7.0,
Opposition,Opposition,207,82,163,370,10,13.0,31.0,79.0,35.0,67.0,30.0,42.0,18.0,20.0,2.0,142.0,237.0,7.0,12.0,53.0,11.0,7.0,
