North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",26y 345d,197 (100-0-97 50.76%),43 (0.22),←,
50,"Brown, Ben",26y 277d,121 (64-0-57 52.89%),279 (2.31),←,
10,"Cunnington, Ben",28y 55d,209 (108-0-101 51.67%),84 (0.40),←,
14,"Dumont, Trent",24y 55d,82 (33-0-49 40.24%),23 (0.28),←,
24,"Durdin, Sam",23y 79d,19 (9-0-10 47.37%),1 (0.05),←,
6,"Garner, Taylor",25y 228d,43 (20-0-23 46.51%),29 (0.67),←,
22,"Goldstein, Todd",31y 54d,234 (119-1-114 51.07%),119 (0.51),←,
4,"Higgins, Shaun",31y 173d,220 (105-1-114 47.95%),220 (1.00),91 (47-0-44 51.65%),92 (1.01)
8,"Hrovat, Nathan",25y 78d,69 (28-0-41 40.58%),35 (0.51),39 (14-0-25 35.90%),21 (0.54)
20,"Larkey, Nick",21y 79d,19 (9-0-10 47.37%),26 (1.37),←,
34,"Macmillan, Jamie",27y 335d,157 (80-0-77 50.96%),45 (0.29),←,
17,"Pittard, Jasper",28y 145d,148 (76-0-72 51.35%),12 (0.08),22 (10-0-12 45.45%),1 (0.05)
13,"Polec, Jared",26y 316d,128 (69-0-59 53.91%),71 (0.55),22 (10-0-12 45.45%),16 (0.73)
12,"Simpkin, Jy",21y 172d,56 (25-0-31 44.64%),27 (0.48),←,
25,"Tarrant, Robbie",30y 121d,148 (72-0-76 48.65%),44 (0.30),←,
26,"Thomas, Tarryn",19y 152d,20 (10-0-10 50.00%),16 (0.80),←,
16,"Thompson, Scott",33y 107d,241 (118-2-121 49.38%),7 (0.03),←,
28,"Turner, Kayne",23y 236d,79 (41-0-38 51.90%),53 (0.67),←,
2,"Williams, Marley",26y 33d,120 (61-0-59 50.83%),11 (0.09),52 (25-0-27 48.08%),5 (0.10)
32,"Wood, Mason",25y 345d,57 (29-0-28 50.88%),73 (1.28),←,
7,"Ziebell, Jack",28y 177d,210 (102-0-108 48.57%),162 (0.77),←,
44,"Zurhaar, Cameron",21y 94d,28 (13-0-15 46.43%),30 (1.07),←,
Totals,Totals,26y 83d,2605 (1291-4-1310 49.56%),1410 (0.54),,
C,"Shaw, Rhyce",37y 312d,12 (7-0-5 58.33%),,←,
