Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Bond, Chris",18,4,5,23,,2.0,,4.0,,,,,4.0,3.0,,,,,,,,,
22,"Bower, Nathan",15,1,6,21,,1.0,,3.0,,,,,,1.0,,,,,,,,,
17,"Broderick, Paul",11,3,15,26,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,
21,"Bulluss, Paul",4,2,2,6,,,,,,,,,3.0,,,,,,,,,,
9,"Campbell, Wayne",10,2,11,21,3,1.0,1.0,,,,,,,3.0,,,,,,,,,
44,"Daffy, Nick",13,5,,13,1,3.0,,1.0,,,,,,4.0,,,,,,,,,
14,"Dear, Greg",8,4,7,15,,,10.0,3.0,,,,,3.0,2.0,,,,,,,,,
25,"Gale, Brendon",9,7,6,15,2,3.0,5.0,1.0,,,,,,4.0,,,,,,,,,
31,"Howat, John",1,1,,1,,,,,,,,,,,,,,,,,,,
3,"Kellaway, Duncan",13,5,11,24,,,,,,,,,,,,,,,,,,,
33,"Knights, Matthew",15,6,13,28,,1.0,1.0,2.0,,,,,1.0,,3.0,,,,,,,,
27,"Maxfield, Stuart",6,,4,10,,,,5.0,,,,,,1.0,,,,,,,,,
28,"McQueen, Mark",5,5,,5,,2.0,1.0,,,,,,,,,,,,,,,,
34,"Murphy, Justin",,,1,1,,,,,,,,,,,,,,,,,,,
6,"Naish, Chris",11,2,6,17,2,3.0,,1.0,,,,,1.0,,2.0,,,,,,,,
19,"Neeld, Mark",1,,2,3,1,,,,,,,,,1.0,,,,,,,,,
7,"Prescott, Ashley",7,,6,13,,,,2.0,,,,,1.0,,,,,,,,,,
12,"Richardson, Matthew",8,6,,8,3,1.0,,,,,,,,,,,,,,,,,
4,"Rogers, Matthew",11,4,1,12,,,,1.0,,,,,1.0,3.0,,,,,,,,,
5,"Tape, Jamie",5,1,4,9,,,,1.0,,,,,1.0,2.0,,,,,,,,,
41,"Turner, Scott",3,,,3,,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,58,100,274,12,21.0,19.0,25.0,,,,,17.0,25.0,6.0,,,,,,,,
Opposition,Opposition,148,40,107,255,9,7.0,14.0,37.0,,,,,25.0,17.0,,,,,,,,,
